node,page_rank,betweenness,closeness,indegree,outdegree
,1.648,0.0,0.626,0,0
nsISimpleStreamListener,1.648,0.0,0.626,0,0
/Users/petitdino/Desktop/fennec_code/fennec19/media/libvorbis/lib/vorbis_envelope,1.707,0.708,2.508,1,13
/Users/petitdino/Desktop/fennec_code/fennec19/js/src/ctypes/libffi/testsuite/libffi.call/cls_align_longdouble,1.648,0.0,2.507,0,4
/Users/petitdino/Desktop/fennec_code/fennec19/content/html/content/src/nsHTMLCanvasElement,1.972,14585.454,2.508,6,55
/Users/petitdino/Desktop/fennec_code/fennec19/media/webrtc/trunk/src/common_audio/signal_processing/include/spl_inl,34.816,23.128,2.508,45,2
/Users/petitdino/Desktop/fennec_code/fennec19/media/webrtc/trunk/third_party/libyuv/unit_test/scale_argb_test,1.648,0.0,2.508,0,10
nsIDOMHTMLAudioElement,1.648,0.0,0.626,0,0
/Users/petitdino/Desktop/fennec_code/fennec19/gfx/skia/src/core/SkUtils,6.637,82898.202,2.508,25,7
nsIDOMHTMLBaseElement,1.648,0.0,0.626,0,0
/Users/petitdino/Desktop/fennec_code/fennec19/js/src/jsapi-tests/testCloneScript,1.648,0.0,2.508,0,8
/Users/petitdino/Desktop/fennec_code/fennec19/content/xml/document/src/nsXMLDocument,2.26,57200.151,2.508,14,55
/Users/petitdino/Desktop/fennec_code/fennec19/media/webrtc/trunk/src/modules/bitrate_controller/include/bitrate_controller,2.439,0.167,2.507,5,1
/Users/petitdino/Desktop/fennec_code/fennec19/media/libopus/silk/NSQ,1.817,1342.266,2.508,2,11
/Users/petitdino/Desktop/fennec_code/fennec19/gfx/skia/src/xml/SkDOM,5.652,9250.54,2.508,18,17
/Users/petitdino/Desktop/fennec_code/fennec19/content/base/public/nsContentUtils,28.734,2893608.917,2.508,418,64
/Users/petitdino/Desktop/fennec_code/fennec19/media/libopus/include/opus_types,135.964,0.0,2.507,175,0
mozilla/dom/battery/Types,1.648,0.0,0.626,0,0
nsIXMLHttpRequest,1.648,0.0,0.626,0,0
/Users/petitdino/Desktop/fennec_code/fennec19/media/webrtc/trunk/src/system_wrappers/interface/data_log_impl,6.981,64.067,2.507,4,5
/Users/petitdino/Desktop/fennec_code/fennec19/xpcom/build/Omnijar,1.735,0.0,2.508,1,17
/Users/petitdino/Desktop/fennec_code/fennec19/content/html/content/src/nsHTMLLabelElement,1.735,1307.658,2.508,2,32
/Users/petitdino/Desktop/fennec_code/fennec19/js/src/methodjit/ImmutableSync,1.648,0.0,0.626,0,0
/Users/petitdino/Desktop/fennec_code/fennec19/media/webrtc/trunk/src/common_audio/signal_processing/complex_fft,2.277,0.75,2.508,4,3
/Users/petitdino/Desktop/fennec_code/fennec19/content/html/content/src/nsGenericHTMLElement,9.218,607308.812,2.508,97,117
nsIAutoCompletePopup,1.648,0.0,0.626,0,0
nsISupportsPriority,1.648,0.0,0.626,0,0
/Users/petitdino/Desktop/fennec_code/fennec19/ipc/chromium/src/chrome/common/page_zoom,1.648,0.0,0.626,0,0
/Users/petitdino/Desktop/fennec_code/fennec19/tools/profiler/libunwind/src/tests/ia64-test-sig,1.648,0.0,2.508,0,8
d3dx9,1.648,0.0,0.626,0,0
/Users/petitdino/Desktop/fennec_code/fennec19/security/nss/lib/smime/cmsarray,2.306,2.227,2.508,9,7
/Users/petitdino/Desktop/fennec_code/fennec19/media/webrtc/trunk/src/modules/audio_coding/neteq/random_vector,1.709,0.0,2.507,1,3
Locker,1.648,0.0,0.626,0,0
/Users/petitdino/Desktop/fennec_code/fennec19/memory/jemalloc/src/include/jemalloc/internal/ckh,1.648,0.0,0.626,0,0
bsm/libbsm,1.648,0.0,0.626,0,0
/Users/petitdino/Desktop/fennec_code/fennec19/js/src/assembler/assembler/SparcAssembler,1.648,0.0,2.507,0,1
/Users/petitdino/Desktop/fennec_code/fennec19/dom/file/FileStreamWrappers,1.783,0.0,2.508,2,16
