node,page_rank,betweenness,closeness,indegree,outdegree
,2.683,0.0,0.813,0,0
/Users/petitdino/Desktop/fennec_code/fennec14/storage/test/test_asyncStatementExecution_transaction,2.683,0.0,3.242,0,10
/Users/petitdino/Desktop/fennec_code/fennec14/dom/src/geolocation/nsGeoPositionIPCSerialiser,2.683,0.0,3.242,0,5
nsIDOMPaintRequest,2.683,0.0,0.813,0,0
nsIDOMCharacterData,2.683,0.0,0.813,0,0
nsIDOMRange,2.683,0.0,0.813,0,0
/Users/petitdino/Desktop/fennec_code/fennec14/gfx/skia/src/animator/SkDrawPath,4.327,1073.414,3.242,10,28
/Users/petitdino/Desktop/fennec_code/fennec14/nsprpub/pr/src/md/os2/os2poll,2.683,0.0,3.242,0,15
rmsdef,2.683,0.0,0.813,0,0
/Users/petitdino/Desktop/fennec_code/fennec14/content/html/content/src/nsHTMLBRElement,2.683,0.0,3.242,0,22
/Users/petitdino/Desktop/fennec_code/fennec14/media/libvorbis/lib/lpc,3.572,0.667,3.241,5,1
/Users/petitdino/Desktop/fennec_code/fennec14/security/nss/lib/zlib/gzwrite,3.479,1486.83,3.242,3,12
/Users/petitdino/Desktop/fennec_code/fennec14/security/manager/ssl/src/nsNSSErrors,2.838,0.0,3.242,2,10
skia/ext/platform_device_linux,2.683,0.0,0.813,0,0
linux/limits,2.683,0.0,0.813,0,0
/Users/petitdino/Desktop/fennec_code/fennec14/gfx/skia/include/effects/SkEffects,2.683,0.0,0.813,0,0
/Users/petitdino/Desktop/fennec_code/fennec14/gfx/harfbuzz/src/hb-version,11.099,0.0,3.241,2,2
/Users/petitdino/Desktop/fennec_code/fennec14/layout/style/nsIStyleRule,8.216,7.496,3.242,26,2
mozilla/_ipdltest/PTestShutdownSubChild,2.683,0.0,0.813,0,0
/Users/petitdino/Desktop/fennec_code/fennec14/media/libpng/pngerror,2.683,0.0,3.24,0,1
/Users/petitdino/Desktop/fennec_code/fennec14/widget/qt/nsClipboard,3.083,566.196,3.242,4,23
mozilla/_ipdltest/PTestSelfManageRootChild,2.683,0.0,0.813,0,0
/Users/petitdino/Desktop/fennec_code/fennec14/uriloader/prefetch/OfflineCacheUpdateChild,2.835,409.749,3.242,2,31
/Users/petitdino/Desktop/fennec_code/fennec14/tools/trace-malloc/adreader,4.097,86.421,3.242,2,3
/Users/petitdino/Desktop/fennec_code/fennec14/security/nss/lib/libpkix/pkix_pl_nss/pki/pkix_pl_nameconstraints,7.174,33487.514,3.242,7,22
/Users/petitdino/Desktop/fennec_code/fennec14/gfx/ots/src/cvt,4.485,0.0,3.242,2,4
/Users/petitdino/Desktop/fennec_code/fennec14/intl/uconv/ucvlatin/nsISO88597ToUnicode,3.088,0.034,3.242,2,7
/Users/petitdino/Desktop/fennec_code/fennec14/extensions/spellcheck/hunspell/src/affixmgr,3.508,999.941,3.242,4,16
/Users/petitdino/Desktop/fennec_code/fennec14/dbm/src/strerror,47.351,0.0,3.242,42,0
/Users/petitdino/Desktop/fennec_code/fennec14/intl/uconv/ucvlatin/nsISO88592ToUnicode,3.088,0.034,3.242,2,7
