node,page_rank,betweenness,closeness,indegree,outdegree
,2.917,0.0,0.876,0,0
nsICache,2.917,0.0,0.876,0,0
/Users/petitdino/Desktop/fennec_code/fennec10/toolkit/crashreporter/google-breakpad/src/common/dwarf/bytereader_unittest,2.917,0.0,3.447,0,11
/Users/petitdino/Desktop/fennec_code/fennec10/modules/freetype2/src/pshinter/pshrec,4.105,8560.469,3.448,4,13
nsIDOMDOMStringList,2.917,0.0,0.876,0,0
/Users/petitdino/Desktop/fennec_code/fennec10/layout/xul/base/src/nsSplitterFrame,2.966,0.0,3.448,1,51
/Users/petitdino/Desktop/fennec_code/fennec10/modules/freetype2/src/psaux/t1cmap,4.063,5.243,3.447,3,9
/Users/petitdino/Desktop/fennec_code/fennec10/gfx/skia/third_party/glu/libtess/memalloc,10.54,5.5,3.446,7,3
nsICertTree,2.917,0.0,0.876,0,0
/Users/petitdino/Desktop/fennec_code/fennec10/content/html/document/src/nsIHTMLDocument,5.889,414.898,3.448,35,3
/Users/petitdino/Desktop/fennec_code/fennec10/embedding/components/printingui/src/mac/nsPrintProgress,3.517,44.907,3.448,2,16
chrome/browser/task_manager,2.917,0.0,0.876,0,0
/Users/petitdino/Desktop/fennec_code/fennec10/content/xslt/src/xpath/txExprParser,3.393,84795.055,3.448,6,27
/Users/petitdino/Desktop/fennec_code/fennec10/nsprpub/pr/tests/provider,3.35,4288.807,3.448,5,40
/Users/petitdino/Desktop/fennec_code/fennec10/js/src/jsnativestack,5.461,0.0,3.447,2,6
nsIToolkitProfileService,2.917,0.0,0.876,0,0
/Users/petitdino/Desktop/fennec_code/fennec10/gfx/skia/src/core/SkPathHeap,3.361,4.243,3.447,3,11
nsIDOMFileReader,2.917,0.0,0.876,0,0
/Users/petitdino/Desktop/fennec_code/fennec10/security/nss/lib/libpkix/pkix_pl_nss/system/pkix_pl_bigint,8.51,119.04,3.448,13,14
/Users/petitdino/Desktop/fennec_code/fennec10/xpcom/io/SpecialSystemDirectory,3.319,41.587,3.448,4,15
/Users/petitdino/Desktop/fennec_code/fennec10/security/nss/lib/softoken/tlsprf,2.988,0.0,3.448,1,10
/Users/petitdino/Desktop/fennec_code/fennec10/netwerk/socket/nsSocketProviderService,3.161,1.454,3.448,2,13
/Users/petitdino/Desktop/fennec_code/fennec10/gfx/cairo/cairo/src/cairo-scaled-font-subsets-private,3.244,0.0,3.447,5,1
/Users/petitdino/Desktop/fennec_code/fennec10/gfx/skia/src/animator/SkDisplayBounds,3.407,18.564,3.447,2,11
/Users/petitdino/Desktop/fennec_code/fennec10/toolkit/crashreporter/google-breakpad/src/processor/stackwalker_x86,3.501,98.303,3.447,4,22
/Users/petitdino/Desktop/fennec_code/fennec10/tools/leaky/elf,2.917,0.0,3.447,0,1
/Users/petitdino/Desktop/fennec_code/fennec10/toolkit/mozapps/update/updater/progressui_gtk,3.108,1.0,3.447,1,5
regex,2.917,0.0,0.876,0,0
/Users/petitdino/Desktop/fennec_code/fennec10/security/nss/lib/libpkix/pkix/util/pkix_list,37.351,35.68,3.447,70,9
pthread,2.917,0.0,0.876,0,0
unicode/uversion,2.917,0.0,0.876,0,0
/Users/petitdino/Desktop/fennec_code/fennec10/js/src/ctypes/libffi/testsuite/libffi.call/return_dbl1,2.917,0.0,3.447,0,2
ImageHlp,2.917,0.0,0.876,0,0
nsIAccessibleHyperText,2.917,0.0,0.876,0,0
/Users/petitdino/Desktop/fennec_code/fennec10/gfx/skia/include/gpu/GrTexture,7.211,4701.302,3.447,21,11
/Users/petitdino/Desktop/fennec_code/fennec10/netwerk/protocol/device/nsDeviceCaptureProvider,3.137,0.167,3.448,2,2
/Users/petitdino/Desktop/fennec_code/fennec10/xpcom/reflect/xptinfo/src/xptiInterfaceInfoManager,4.784,80468.147,3.448,7,33
/Users/petitdino/Desktop/fennec_code/fennec10/js/src/jsxdrapi,7.604,300.809,3.448,15,24
/Users/petitdino/Desktop/fennec_code/fennec10/gfx/skia/src/ports/SkImageRef_ashmem,3.04,0.0,3.448,1,21
sgidefs,2.917,0.0,0.876,0,0
mozilla/net/NeckoParent,2.917,0.0,0.876,0,0
app/gfx/chrome_font,2.917,0.0,0.876,0,0
/Users/petitdino/Desktop/fennec_code/fennec10/toolkit/components/places/tests/cpp/places_test_harness_tail,3.256,757.333,3.448,2,14
/Users/petitdino/Desktop/fennec_code/fennec10/js/src/ctypes/libffi/testsuite/libffi.call/return_ul,2.917,0.0,3.447,0,2
nsIEditor,2.917,0.0,0.876,0,0
nsIIndexedDatabaseManager,2.917,0.0,0.876,0,0
/Users/petitdino/Desktop/fennec_code/fennec10/layout/style/nsDOMCSSAttrDeclaration,3.608,2177.893,3.448,4,21
mozilla/dom/indexedDB/IDBIndex,2.917,0.0,0.876,0,0
nsIDOMSVGAnimatedLength,2.917,0.0,0.876,0,0
/Users/petitdino/Desktop/fennec_code/fennec10/tools/trace-malloc/lib/nsTypeInfo,3.005,0.0,3.447,1,0
/Users/petitdino/Desktop/fennec_code/fennec10/storage/src/mozStorageAsyncStatement,3.427,184.102,3.448,5,37
/Users/petitdino/Desktop/fennec_code/fennec10/embedding/components/printingui/src/os2/nsPrintingPromptService,3.347,7.224,3.448,3,18
/Users/petitdino/Desktop/fennec_code/fennec10/gfx/skia/include/utils/SkNinePatch,3.094,0.45,3.447,1,6
/Users/petitdino/Desktop/fennec_code/fennec10/content/events/src/nsPaintRequest,3.225,4.848,3.448,3,16
/Users/petitdino/Desktop/fennec_code/fennec10/intl/hyphenation/src/nsHyphenator,3.562,22647.662,3.448,3,15
/Users/petitdino/Desktop/fennec_code/fennec10/js/src/jsapi-tests/testOps,2.917,0.0,3.447,0,7
/Users/petitdino/Desktop/fennec_code/fennec10/ipc/chromium/src/base/hmac_win,2.917,0.0,3.448,0,5
sys/types,2.917,0.0,0.876,0,0
/Users/petitdino/Desktop/fennec_code/fennec10/gfx/skia/src/core/SkDither,4.493,0.0,3.447,4,2
/Users/petitdino/Desktop/fennec_code/fennec10/xpcom/ds/nsProperties,3.189,7.517,3.448,3,18
