node,page_rank,betweenness,closeness,indegree,outdegree
,1.661,0.0,0.627,0,0
/Users/petitdino/Desktop/fennec_code/fennec20/ipc/chromium/src/base/compiler_specific,6.763,6.835,2.426,15,1
/Users/petitdino/Desktop/fennec_code/fennec20/dom/audiochannel/AudioChannelServiceChild,1.928,402.233,2.426,2,10
/Users/petitdino/Desktop/fennec_code/fennec20/xpcom/reflect/xptinfo/tests/TestInterfaceInfo,1.661,0.0,2.426,0,5
/Users/petitdino/Desktop/fennec_code/fennec20/gfx/skia/include/images/SkImageDecoder,4.7,2319.249,2.426,24,8
/Users/petitdino/Desktop/fennec_code/fennec20/content/xslt/src/base/txList,3.401,16.217,2.426,8,4
/Users/petitdino/Desktop/fennec_code/fennec20/netwerk/dns/nameprepdata,4.703,0.0,2.426,2,0
/Users/petitdino/Desktop/fennec_code/fennec20/nsprpub/pr/include/md/_pcos,1.661,0.0,2.426,0,1
/Users/petitdino/Desktop/fennec_code/fennec20/content/html/content/src/nsClientRect,3.002,1491.919,2.426,13,19
/Users/petitdino/Desktop/fennec_code/fennec20/security/nss/lib/freebl/des,5.345,6157.832,2.426,4,3
/Users/petitdino/Desktop/fennec_code/fennec20/media/webrtc/signaling/src/sipcc/core/includes/check_sync,1.69,3112.497,2.426,1,2
/Users/petitdino/Desktop/fennec_code/fennec20/media/libvpx/vp8/encoder/arm/arm_csystemdependent,1.661,0.0,2.426,0,5
GSMFRInterface,1.661,0.0,0.627,0,0
skia/SkBlurMaskFilter,1.661,0.0,0.627,0,0
/Users/petitdino/Desktop/fennec_code/fennec20/rdf/datasource/src/nsRDFBuiltInDataSources,1.723,0.0,2.426,1,1
nsIScriptChannel,1.661,0.0,0.627,0,0
/Users/petitdino/Desktop/fennec_code/fennec20/security/nss/lib/freebl/mpi/utils/sieve,1.661,0.0,2.426,0,3
/Users/petitdino/Desktop/fennec_code/fennec20/media/webrtc/trunk/src/modules/rtp_rtcp/source/rtcp_receiver_help,2.479,4.026,2.426,7,9
/Users/petitdino/Desktop/fennec_code/fennec20/media/webrtc/trunk/src/common_video/jpeg/include/jpeg,1.9,1.742,2.426,2,4
/Users/petitdino/Desktop/fennec_code/fennec20/gfx/cairo/libpixman/src/pixman-inlines,2.919,29.191,2.426,7,8
/Users/petitdino/Desktop/fennec_code/fennec20/security/nss/lib/softoken/padbuf,1.723,0.0,2.426,1,5
/Users/petitdino/Desktop/fennec_code/fennec20/ipc/chromium/src/base/test_file_util,2.838,0.0,2.426,4,1
/Users/petitdino/Desktop/fennec_code/fennec20/toolkit/crashreporter/google-breakpad/src/common/dwarf/types,6.251,14.762,2.426,14,1
/Users/petitdino/Desktop/fennec_code/fennec20/js/src/gc/Marking,22.769,10620.031,2.426,47,39
/Users/petitdino/Desktop/fennec_code/fennec20/other-licenses/7zstub/src/7zip/Compress/LZMA/LZMA,1.749,0.0,2.426,1,1
sys/ktrace,1.661,0.0,0.627,0,0
skia/include/SkBitmap,1.661,0.0,0.627,0,0
/Users/petitdino/Desktop/fennec_code/fennec20/toolkit/crashreporter/google-breakpad/src/client/windows/common/auto_critical_section,2.524,0.0,2.426,2,0
/Users/petitdino/Desktop/fennec_code/fennec20/mozglue/android/nsGeckoUtils,1.661,0.0,2.426,0,1
/Users/petitdino/Desktop/fennec_code/fennec20/security/coreconf/mkdepend/ifparser,15.32,0.0,2.425,2,1
/Users/petitdino/Desktop/fennec_code/fennec20/modules/freetype2/src/cache/ftccback,2.653,34.667,2.426,7,12
/Users/petitdino/Desktop/fennec_code/fennec20/modules/freetype2/src/autofit/aflatin2,1.761,0.0,2.426,1,15
/Users/petitdino/Desktop/fennec_code/fennec20/gfx/cairo/cairo/src/cairo-xlib-surface,1.972,65910.144,2.426,3,41
/Users/petitdino/Desktop/fennec_code/fennec20/media/webrtc/trunk/src/voice_engine/output_mixer_unittest,1.661,0.0,2.426,0,8
/Users/petitdino/Desktop/fennec_code/fennec20/xpcom/tests/static-checker/StackPlacementNewOK,1.661,0.0,2.426,0,1
/Users/petitdino/Desktop/fennec_code/fennec20/media/libsydneyaudio/src/gonk/IAudioTrack,1.986,0.0,2.426,2,4
/Users/petitdino/Desktop/fennec_code/fennec20/content/html/content/src/nsHTMLMapElement,1.661,0.0,2.426,0,24
/Users/petitdino/Desktop/fennec_code/fennec20/media/libsydneyaudio/src/sydney_audio_aix,1.661,0.0,2.426,0,7
/Users/petitdino/Desktop/fennec_code/fennec20/security/nss/lib/freebl/ec,1.96,159618.367,2.426,4,11
/Users/petitdino/Desktop/fennec_code/fennec20/dom/sms/src/SmsRequest,2.296,16374.143,2.426,6,36
/Users/petitdino/Desktop/fennec_code/fennec20/media/libcubeb/src/cubeb_audiounit,1.661,0.0,2.426,0,2
/Users/petitdino/Desktop/fennec_code/fennec20/intl/uconv/ucvlatin/cp1256,1.661,0.0,0.627,0,0
/Users/petitdino/Desktop/fennec_code/fennec20/media/libopus/silk/control_audio_bandwidth,1.731,2.0,2.426,1,9
task_lib,1.661,0.0,0.627,0,0
/Users/petitdino/Desktop/fennec_code/fennec20/content/events/src/nsDOMEventTargetHelper,5.409,47332.674,2.426,49,36
/Users/petitdino/Desktop/fennec_code/fennec20/intl/uconv/ucvlatin/nsCP866ToUnicode,1.959,0.041,2.426,2,6
nsIFaviconService,1.661,0.0,0.627,0,0
/Users/petitdino/Desktop/fennec_code/fennec20/uriloader/exthandler/win/nsMIMEInfoWin,1.794,819.303,2.426,2,28
/Users/petitdino/Desktop/fennec_code/fennec20/ipc/glue/nsIIPCSerializableInputStream,2.405,0.608,2.426,8,3
/Users/petitdino/Desktop/fennec_code/fennec20/media/omx-plugin/include/ics/stagefright/OMXClient,1.994,185.571,2.426,1,2
/Users/petitdino/Desktop/fennec_code/fennec20/media/libopus/silk/log2lin,2.372,0.0,2.426,7,3
/Users/petitdino/Desktop/fennec_code/fennec20/gfx/skia/src/utils/SkFloatUtils,1.838,0.4,2.426,1,2
/Users/petitdino/Desktop/fennec_code/fennec20/toolkit/components/ctypes/tests/jsctypes-test-finalizer,2.002,0.0,2.426,1,5
./../../mozilla-config,1.661,0.0,0.627,0,0
/Users/petitdino/Desktop/fennec_code/fennec20/ipc/chromium/src/chrome/common/libxml_utils,2.11,0.0,2.426,1,4
/Users/petitdino/Desktop/fennec_code/fennec20/layout/base/nsBidiPresUtils,1.832,0.0,2.426,5,0
nsIDOMCrypto,1.661,0.0,0.627,0,0
mozilla/_ipdltest/PTestSyncWakeupChild,1.661,0.0,0.627,0,0
/Users/petitdino/Desktop/fennec_code/fennec20/js/xpconnect/src/XPCLog,1.903,5.692,2.426,5,3
/Users/petitdino/Desktop/fennec_code/fennec20/intl/uconv/ucvtw/nsUnicodeToBIG5,1.881,0.041,2.426,2,8
/Users/petitdino/Desktop/fennec_code/fennec20/parser/expat/lib/xmltok,6.724,90392.2,2.426,7,11
/Users/petitdino/Desktop/fennec_code/fennec20/media/libsydneyaudio/src/gonk/IAudioFlingerClient,2.003,55551.282,2.426,2,3
nsITooltipTextProvider,1.661,0.0,0.627,0,0
js/Vector,1.661,0.0,0.627,0,0
/Users/petitdino/Desktop/fennec_code/fennec20/netwerk/srtp/src/crypto/hash/auth,2.208,0.413,2.426,4,3
/Users/petitdino/Desktop/fennec_code/fennec20/gfx/cairo/cairo/src/cairo-debug,2.453,21418.002,2.426,4,14
