version,bugs
4.0b5,524712 524710 590695 593007 593000 505742 550758 623638 598565 702215 641724 612266 783517 635677 762987 758872 519370 635679 779657 355104 527448 573590 767826 570880 617056 490193 564008 611810 581992 592998 592999 632006 580913 592443 302882 602210 597535 240757 822600 680900 576734 602218 592842 812047 779955 613182 382356 593829 602797 515243 592679 763162 740962 614900 653820 566441 605770 737509 598774 778975 686177 602102 579876 578977 579551 592698 612329 494208 745784 731191 633927 657280 524961 348605 633668 592067 609247 602157 537630 609243 719116 802825 719110 474071 667639 579275 618877 668565 523528 476653 587827 586294 563011 522839 787014 678710 679787 702547 513334 578150 513332 586853 609564 609565 655835 466318 530070 665371 806346 597333 540814 730884 597886 503391 556785 606842 745286 519771 506108 561031 619621 663326 663327 768560 605996 588931 537417 667443 455773 613631 591768 554660 537419 610103 521426 682568 530044 591647 597834 597344 534755 695338 616995 724374 637593 545244 641256 621248 710077 521169 608219 608218 768160 691355 647044 608217 673931 628622 562442 493951 529475 670943 571995 601587 709479 771082 569498 255498 571289 531178 537033 548685 607299 540094 696018 700840 306319 653863 584169 541828 771347 561264 517615 530940 531341 699040 782034 525517 718746 724391 724392 595740 696640 684748 511757 595460 511759 425592 508292 590106 537150 594596 707388 548480 688637 764334 681190 544413 50006 594605 537011 594608 726425 710559 686893 691271 575570 361835 549496 657455 574084 631995 503650 676882 620158 818626 684083 665067 778102 606161 532702 532700 533796 614773 614772 587339 452318 327420 519340 519341 475826 566062 599341 570950 606642 625247 711820 622140 592595 593106 436444 425635 519726 489577 593511 180309 545657 531125 597969 616518 547894 591053 591689 598506 512175 642600 137112 597963 616198 720816 546745 618683 618682 618681 618686 618685 618684 682103 633985 610690 633452 521849 551163 598769 436232 772320 521844 726028 349507 567232 546316 787158 598445 657573 754380 561874 767056 652202 628914 473282 422178 514734 612274 610601 678981 671064 724803 724802 612270 772350 500675 633357 627092 667512 671468 657465 536020 182803 700493 763237 735943 470487 705159 513224 487856 609776 557728 674173 601103 575072 708784 675200 644474 376625 665394 694002 598905 618549 351964 795729 752387 563923 656494 608351 561019 734948 788360 303511 531551 615958 544074 634867 682795 501424 243174 560549 501429 540944 556524 743699 540947 508786 543386 627579 708248 724129 472498 808115 775193 680838 647269 565708 543764 803535 516182 478033 517690 557180 681069 546565 709441 739023 585975 739142 556829 691462 710160 529442 643947 530666 546764 591375 641893 524921 620668 724235 569688 699471 561577 530447 706098 706099 706097 517768 549784 537315 681211 570019 629035 561277 530524 814003 607053 607057 591457 471660 771217 471197 630197 598292 789914 632828 705669 548002 638060 778745 656316 607274 701765 666373 666278 598190 713488 650839 740315 667398 725619 334276 751839 530845 638756 715561 639296 639299 776461 536617 819631 684484 519356 684486 684481 628236 764591 524673 567936 785664 629329 631185 462476 619046 720480 642338 821660 556194 599354 551001 680922 680921 631008 592461 696457 590721 634892 398853 504669 679905 428550 678018 624111 793099 458645 555563 634599 599126 579602 593842 402034 785808 454704 613314 647890 653163 709968 605754 560890 612301 723568 677043 85228 679846 704765 635400 573013 556861 688371 581015 489509 759062 657587 686421 671271 804937 555619 531337 626198 484499 534858 535427 669894 618899 722155 600953 731813 665310 587806 326086 754280 649795 614966 678268 588673 579558 757392 718284 638978 574397 754781 664504 530074 632537 485941 524064 697654 645284 597743 597741 626606 597745 474080 432231 641016 668438 668945 708092 529733 678587 626767 597194 685847 538724 519616 538722 701301 536960 519752 597966 671284 519755 667421 591665 637188 546483 591662 615949 683702 591746 609044 611381 353553 564391 682793 725963 780549 700499 768873 613715 613716 566634 526853 543376 718383 380359 534676 751658 673915 552294 727624 543593 709190 528507 768383 591591 781265 619048 605826 787818 600490 591599 619043 628603 733892 667396 735135 619045 718033 658538 640272 699580 427718 629634 820836 626343 568883 723190 564455 591691 591695 598052 792626 502432 645763 516316 526992 711656 607867 559901 619049 584814 596710 718724 613875 630697 644685 523263 540348 522214 763896 763895 558989 507495 769131 624320 767882 344557 519545 706039 648964 637167 503418 577201 595208 533035 547588 528493 675904 593697 645773 572011 676826 684658 716302 606222 612531 628207 688743 704817 646281 507788 677299 527377 552050 672436 587725 595335 335024 634200 622951 631019 594859 632917 400180 616117 750069 436817 542275 560813 815987 515211 659924 639337 495554 625351 813619 592894 424770 570715 563847 678181 695625 703133 723455 715097 491547 578889 716417 679859 632871 581785 621551 684872 669122 629120 612096 639302 561690 429080 429969 558757 595990 763891 593301 705270 568487 722083 591583 490164 560771 663329 799931 724820 633476 602805 614979 558101 603419 494107 609755 658325 619332 473435 595924 649170 775616 775752 600807 633253 671741 604818 654027 520336 575013 575010 523405 709847 480158 618832 485003 682839 739949 619933 538698 706416 470607 706419 546301 554544 411152 574339 578056 716844 531856 736944 490410 616421 596578 599602 723110 495177 523494 307989 568460 598814 605256 715885 472774 647014 472776 768395 768397 656589 564678 728960 545333 701754 701757 619050 781279 700302 600152 600158 591358 718947 255605 775439 601700 718285 659904 534082 699776 490480 662372 666281 585309 584251 584253 713300 511835 724355 524944 724356 679379 106568 639405 360432 394275 606959 771232 658617 637796 674814 606957 805745 687929 487317 814953 653449 528708 584808 644696 500538 751517 549049 725279 716386 818839 608128 615020 553581 439206 594884 555618 774094 786669 774092 731881 513329 728533 614410 526769 606413 595604 812436 531961 607808 547230 503767 704804 507566 815125 697889 776562 580383 812186 520028 603078 603079 590094 603070 564961 558925 629221 603075 681014 532849 606823 614527 785766 603074 759680 374102 631790 697945 549676 630827 515922 546900 577645 591513 504641 792067 789696 652065 563343 694344 629982 632618 642778 631480 553569 436241 400087 547987 670576 454276 612084 679826 799830 612089 612088 545692 672766 509286 500879 629912 695893 489647 649962 610790 557932 757864 670696 514311 485810 763393 554230 707202 597287 481302 693143 668605 679626 459831 605707 538267 670181 604994 612072 785868 669633 632819 514898 418384 803963 651180 609330 604146 598896 723612 633383 735977 596245 671224 387955 671227 709570 680954 654054 720857 595832 604944 655500 522948 321366 577952 598790 678440 668924 555139 700369 578281 578283 805021 632756 718023 588873 621751 321224 605033 682607 530764 688870 679537 675246 563984 735274 596567 636600 515331 780710 521549 616899 659985 564089 622120 635464 597262 568510 679412 773419 744992 619060 272286 793126 688992 721191 664974 638634 437449 766939 606587 557107 660588 343280 520639 600149 585942 585941 594942 618421 772731 551997 822003 769754 543649 282707 621375 692735 545195 555699 695029 701130 479567 619911 726672 677368 552248 726677 789033 677400 540187 645593 692600 434403 566805 655623 537420 662568 678888 614779 435756 752266 662628 344274 556079 502955 609839 734167 242999 598007 526774 595383 770096 614402 248509 547247 630427 590078 641773 641772 641775 641774 606616 738591 533111 589843 535873 680475 684485 713486 615044 412543 286987 716443 782395 789880 527555 541889 531029 789379 660905 490087 634903 600186 606116 337099 606118 812776 679148 666751 669033 589207 219107 695430 629995 730035 431906 526390 483480 616675 617376 537822 610552 610551 537828 631474 773173 631471 765671 655407 522575 540416 467169 644125 624790 581946 489533 629060 631783 631782 642088 561467 624401 665963 594699 519878 546615 691784 700273 592239 489691 500103 500105 587879 604528 667901 519886 565335 490848 627116 598498 440473 735666 601097 741521 536792 539452 564279 514766 422044 501322 708293 676458 611602 590088 682041 749256 679986 642780 523423 627238 772223 700371 509132 682916 790258 609239 513544 638245 609237 622892 605016 486104 656612 556483 622411 656758 772097 559950 429642 587114 768002 700119 633123 491197 645663 400556 465832 571246 718991 595957 654541 683622 723133 634825 659826 709748 668167 604308 583777 597705 597702 636797 542833 475084 648022 482578 691546 586903 675437 656729 706501 743221 641378 591330 724199 725503 589195 709482 560212 690010 632196 597407 464589 772723 702307 440969 506567 599860 648989 759706 780522 548185 614244 702999 522070 695421 677119 600808 626994 705496 677551 538795 620794 585849 694799 638658 811291 584437 540690 601576 778522 641849 667264 600514 780392 549105 536455 756253 577717 590373 798420 648245 795940 592868 676361 549260 789251 789700 594869 706040 706043 594865 544446 613835 560037 560035 606536 713367 645539 690338 530964 790368 648988 530962 770041 602373 595635 664236 606666 570974 552002 720754 761238 603018 702041 647366 527540 354924 642804 705735 642803 527422 642801 681407 595710 548248 804493 712447 712971 595364 640900 625429 656554 248479 712628 524709 779830 639304 431060 639308 524704 524706 524707 457223 544610 616466 544617 527339 575546 594563 466659 550034 604756 804144 666637 794910 666635 726059 632790 675195 617045 572582 592835 657324 801057 674854 624800 496190 593835 460042 803262 706283 559412 682126 536772 501834 801453 668990 669720 374810 772306 691935 617212 673543 586004 754576 622955 613343 715057 571626 761998 660272 632832 711568 632836 467167 536070 495555 561813 773097 603421 574904 742414 556643 714320 696651 427524 592116 597398 592053 575185 683059 613532 505016 563009 626052 668578 547414 568722 719105 662584 612120 633726 707092 767479 574996 679656 678709 597260 610490 654094 682584 604368 761528 701435 538767 706425 582466 547732 469267 564298 790537 694874 591620 626900 163323 534736 575118 106046 724617 783998 698469 645057 627706 674620 615998 512739 627703 597715 700198 605506 621606 566674 671924 696092 470159 663466 608378 674624 560325 576598 520650 611377 544058 630623 644637 734921 687828 581877 98901 591304 591657 600161 682576 487271 490513 596826 798760 693451 604564 584457 621524 699683 664826 588086 531445 665420 724267 672144 568827 667673 666039 531069 675659 707772 688924 604589 647053 698811 538628 601578 710189 763444 691443 690139 569525 621806 664950 637285 637120 601584 585913 788423 600506 647400 357917 705377 665513 702042 606455 665085 739445 691110 689107 774281 614582 717882 659785 531952 556864 594702 706774 519507 552293 543665 524971 595097 774579 507114 724389 457898 585660 690071 394544 589296 595776 643147 616274 681114 680586 714146 705646 624317 535898 620122 533133 584996 119693 664777 759676 759674 759675 680862 786742 634796 483805 793475 693872 735682 606268 594774 595375 591328 595377
4.0b4,524712 524710 590695 593007 593000 505742 538698 598565 641724 702897 612266 635677 762987 519370 635679 676361 194952 812787 527448 573590 570880 617056 490193 564008 611810 581992 592999 632006 580913 592443 602210 680862 822600 576734 602218 592842 467499 613182 382356 551997 602797 624136 706043 515243 740962 603918 614900 566441 605770 598777 598774 778975 467080 602102 579876 578977 592698 612329 494208 731191 633927 633985 633668 609247 537630 634892 719116 736944 719110 667639 579275 223144 618877 668565 523528 476653 587827 586294 563011 522839 787014 678710 679787 362724 702547 513334 513332 586853 609564 564455 685916 538159 655835 530070 436232 597333 540814 597886 556785 745286 705735 519771 619621 768560 605996 606667 667443 455773 613631 556434 591768 666281 554660 610103 521426 552002 530044 591647 597344 695338 616995 524064 637593 545244 641256 621248 694344 608219 608218 768160 691355 753951 647044 608217 673931 628622 562442 529475 701399 670943 571995 709479 771082 569498 255498 571289 637683 548685 272286 540094 571976 606587 665683 597741 504641 700840 306319 653863 584169 541828 771347 398253 517615 530940 789379 699040 692766 782034 540416 724392 594699 696640 684748 511757 511756 607368 508292 537033 537150 707388 702142 308765 591599 681190 544413 537011 594608 726425 710559 686893 521187 595369 575570 657455 574084 631995 503650 676882 730703 818626 590584 684083 665067 778102 606161 532702 532700 533796 452318 519340 519341 475826 566062 747055 689738 570950 606642 625247 711820 801057 593106 436444 489577 593511 545657 597969 547894 591053 591689 588158 684485 512175 519752 616198 720816 546745 618683 618682 618681 618686 618685 618684 657280 610690 537420 633452 521849 551163 670429 598769 665371 521844 806798 349507 567232 546316 723473 787158 598445 558173 637188 754380 561874 502832 628914 473282 422178 514734 770096 612274 617159 445204 724803 724802 524704 772350 741056 627092 671468 609579 182803 564441 763237 735943 470487 613436 513224 609776 510938 601103 575072 708784 675200 547247 665394 694002 724389 598905 618549 351964 737509 752387 563923 656494 701709 626052 561019 626199 531551 615958 544074 725945 634867 683702 243174 560549 501429 540944 556524 743699 490848 508786 584996 620122 708248 724129 472498 775193 589195 585941 565708 543764 803535 516182 478033 599341 517690 394275 605931 705377 739027 585975 739142 691462 739029 710160 529442 643947 546766 637796 546764 591375 656952 641893 765987 524921 585719 569688 598045 598041 699471 770580 652874 561577 530447 706098 706099 706097 674814 594859 681211 570019 630075 561277 530524 814003 607053 645763 591457 749913 591513 771217 598292 630191 607376 572134 789914 594702 606489 642832 548002 434403 656316 607274 666278 650839 740315 676492 605826 725619 751839 530845 787818 715561 639296 639299 776461 633253 536617 819631 684484 503391 684486 607305 684481 628236 764591 524673 567936 629329 631185 647400 707441 733892 667396 642338 723612 556194 599354 488417 635756 551001 580874 680922 680921 631008 696457 590721 609243 398853 504669 679905 592868 624111 684797 458645 555563 634599 599126 579602 593842 402034 785808 454704 613314 551077 647890 653163 505016 641249 678709 626900 723568 677043 85228 533585 548810 704765 635400 573013 688371 581015 759706 759062 739445 686421 558183 700302 555618 804937 592240 555619 531337 752266 484499 534858 705646 535427 669894 618899 722155 600953 665310 587806 326086 754280 579551 614966 602157 588673 579558 638978 754781 530074 622510 57096 485941 644441 697654 426162 610709 531341 474080 432231 641016 668438 668945 708092 529733 678587 587339 685847 160182 619601 608021 519616 536960 597963 563853 596988 597966 671284 519755 667421 591665 591664 546483 591662 820905 501424 679148 611381 564391 578045 725963 780549 252828 700499 768873 613715 566634 526853 543376 718383 751658 673915 604146 727624 543593 709190 528507 768383 701765 781265 619049 638756 519726 619043 797116 619046 720480 619044 619045 427715 658538 614583 640272 699580 427718 629634 626343 568883 723190 609565 652882 591691 591695 598052 792626 502432 581877 814963 607867 559901 645775 637167 524709 718724 613875 630697 644685 523263 540348 622955 522214 607268 629120 728133 642845 624320 659469 767882 344557 519545 706039 648964 531856 595208 590883 610552 751826 528493 388058 593697 572011 603079 684658 684308 716302 591832 88333 612531 679986 704817 646281 507788 677299 527377 552050 672436 590088 500879 541743 682793 622951 631019 629221 400180 616117 750069 436817 577155 504308 560813 612383 815987 515211 367285 659924 639337 625351 557252 624510 559074 813619 592894 514612 424770 585973 563847 678181 723455 715097 491547 716417 612098 632871 763896 704678 718023 669122 763895 612096 561690 429080 429969 558757 599860 507495 769131 739147 739144 593301 650136 568487 722083 548571 591583 490164 531186 560771 663329 799931 724820 633476 602805 614979 589093 683059 633803 674584 603419 514660 494107 609755 622508 658325 619332 670527 473435 649170 775616 654590 775752 700412 600807 595928 671741 604818 654027 679537 538998 730274 575013 575010 523405 630827 709847 480158 618832 485003 682839 739949 619933 678592 685226 536911 706416 568722 706419 546301 411152 724235 700176 514819 574339 578056 716844 802825 770952 616421 596578 599602 495177 523494 568460 598814 715885 636873 472774 647014 472776 768397 728960 569510 545333 701754 701757 619050 781279 601700 531178 496867 600158 591358 718947 718946 775439 718284 718285 659904 699776 662372 678981 585309 584251 518811 584253 347053 511835 724355 524944 106568 360432 557180 606959 771232 530666 606957 687929 487317 537315 653449 644696 751517 549049 725279 716386 818839 321679 588142 608128 615020 553581 439206 594884 612768 774094 774092 513329 728533 614410 634903 606413 595604 353553 531961 607808 547230 436241 503767 660272 507566 697889 776562 580383 812186 782706 712064 544640 603078 676826 590094 603070 564961 558925 632917 681014 532849 606823 614527 590529 785766 374102 631790 637078 697945 670576 544735 454276 546900 577645 471660 812047 792067 717175 652065 563343 516427 521169 629982 569049 547588 632618 642778 631480 795729 547987 785940 515922 612086 731813 679826 743119 799830 612089 612088 545692 672766 693143 561318 629912 615998 695893 515331 649962 610790 543386 539237 514311 485810 763393 707202 634200 587868 597287 595127 772243 481302 656554 509286 679626 459831 538267 670181 604994 785868 669633 632819 514898 418384 609330 598896 780710 741715 772097 735977 491197 671224 387955 671227 709570 654054 720857 604944 655500 522948 321366 595834 598790 601457 555139 700369 578281 578283 805021 632756 588873 321224 605033 682607 530764 688870 664950 563984 723108 596567 636600 467167 521549 616899 659985 564089 622120 597260 597262 524706 568510 679412 548248 619060 561294 607299 482783 793126 540953 721191 664974 678888 437449 766939 696018 660588 343280 520639 574350 781047 600149 585942 591328 682916 772731 703402 763395 607057 637396 638060 673984 653820 637120 282707 692735 555699 695029 479567 594808 663062 604449 726672 677368 552248 726677 677400 526976 506108 692600 565693 566805 655623 682573 662568 435756 620158 556079 609839 734167 242999 598007 534791 704804 791562 652202 803963 614402 248509 551705 644388 595635 630427 590078 641773 641772 641775 641774 714146 606616 533111 535873 561264 733014 713488 713486 615044 412543 286987 716443 782395 789880 527555 541889 531029 490087 560974 699683 664504 606118 546859 666751 535914 456295 589207 716210 588086 629995 730035 431906 526390 483480 616675 617376 537822 556829 610551 537828 631474 773173 765671 462476 413942 522575 724391 754617 644125 624790 667398 581946 489533 629060 631783 631782 642088 561467 665963 595740 519878 723133 691784 700273 592239 489691 500103 500105 587879 639405 667901 500538 565335 598498 440473 610487 420915 604308 741521 536792 334177 564279 657465 422044 590512 708293 546668 676458 611602 682041 642780 523423 627238 772223 700371 618421 790258 609239 619911 609237 622892 605016 656612 556483 622411 656758 622140 506742 587114 700119 347853 633123 596245 645663 400556 542833 595957 655407 683622 643840 546615 569525 622527 789251 668167 601097 622523 583777 597705 597702 636797 718991 475084 718993 691546 586903 656729 706501 575326 743221 564500 667264 724199 540187 557728 709482 560212 690010 632196 597407 798778 715831 702307 440969 604756 604753 674854 647269 707668 780522 538724 133219 614244 702999 702998 522070 677119 626994 677551 585849 694799 638658 678440 540690 601576 778522 641849 601578 600514 560325 549105 536455 585660 640652 569669 798420 671924 795940 678018 563741 779657 520336 606842 789700 706040 612665 544446 560035 606536 524961 645539 724374 288790 530964 790368 530962 770041 602373 669033 606666 778179 570974 725009 720754 504311 761238 603018 647366 642809 354924 642804 642805 642803 527422 642801 681407 550867 595710 527882 712447 541898 640900 625429 777244 248479 712628 763891 639302 779830 639304 431060 612270 606268 524707 795685 544610 616466 544617 527339 575546 590581 775095 466659 550034 817946 579740 649264 666637 670288 666635 690071 726059 632790 675195 617045 572582 657324 311161 648989 624800 595097 593835 803262 642095 706283 581520 559412 632532 557568 501834 801453 668990 315850 691935 617212 673543 586004 754576 719887 721710 467169 613343 715057 571626 761998 677942 608351 642829 632836 536070 561813 773097 603421 622254 618293 742414 611593 595776 427524 592116 592053 632330 665853 613532 709968 563009 542120 668578 470607 554544 766480 633726 574996 679656 773973 560890 654094 679379 604368 799064 706425 582466 655781 469267 564298 717909 694874 591620 163323 534736 693872 735666 575118 106046 724617 698469 645057 583952 627706 605509 415369 512739 627703 700198 605506 621606 566674 519767 663466 698317 674624 548451 576598 533133 520650 667512 679846 544058 630623 644637 734921 687828 556864 98901 591304 591657 600161 611473 487271 490513 584437 799142 596825 596826 798760 604564 584457 600186 664826 695430 688992 531445 665420 585598 724267 672144 568827 667673 675659 707772 688924 793099 698811 538628 710189 763444 691443 628794 621551 771090 637370 637288 601587 601584 585913 704029 788423 775972 357917 665513 702042 606455 665085 657587 552294 691110 689107 729177 774281 614582 344291 659785 531952 659826 781502 681378 608378 706774 519507 552293 543665 496190 774579 507114 549676 588591 457898 756253 711568 495555 589296 696651 499455 643147 616274 681114 680586 595278 674620 688743 624317 535898 533035 789696 559950 119693 664777 759676 759674 759675 642818 642817 786742 634796 483805 793475 648245 735682 590574 594774 314484
