file,LOC,avg_cyclomatic,cnt_func,maxnesting,ratio_comment
/ipc/chromium/src/chrome/common/ipc_message_macros.h,1151,0,0,0,0.00
/tools/leaky/config.h,60,0,0,0,0.00
/gfx/thebes/gfxRect.h,225,2,28,2,0.38
/xpcom/string/public/nsAlgorithm.h,128,2,7,2,0.68
/gfx/thebes/gfxTypes.h,92,0,0,0,10.83
/gfx/thebes/gfxPoint.h,78,1,7,0,2.33
/gfx/src/gfxCore.h,47,0,0,0,0.00
/gfx/src/nsRect.h,258,1,20,1,0.38
/ipc/chromium/src/base/atomicops_internals_mutex.h,285,1,30,1,0.46
/ipc/chromium/src/base/lock.h,75,1,11,0,0.49
/js/src/assembler/wtf/SegmentedVector.h,264,2,28,5,0.28
/js/src/jsprvtd.h,454,0,0,0,0.59
/js/src/assembler/wtf/Assertions.h,263,0,0,0,3.60
/layout/xul/base/src/nsMenuBarListener.h,98,0,0,0,1.93
/layout/xul/base/public/nsXULPopupManager.h,791,1,20,1,1.26
/content/xbl/src/nsXBLProtoImplMember.h,133,1,11,1,0.61
/js/src/jsapi.h,5083,1,178,1,0.74
/content/base/public/nsIContent.h,1004,1,37,3,2.10
/content/base/public/nsContentUtils.h,2241,1,34,1,1.45
/xpcom/glue/nsCycleCollectionParticipant.h,794,1,6,0,1.36
/xpcom/glue/nsTraceRefcnt.h,128,1,6,0,1.64
/security/nss/lib/libpkix/pkix_pl_nss/pki/pkix_pl_ocspcertid.c,283,6,5,3,1.24
/security/nss/lib/libpkix/pkix_pl_nss/pki/pkix_pl_ocspcertid.h,86,0,0,0,2.00
/security/nss/lib/libpkix/pkix/util/pkix_tools.h,1622,0,0,0,0.75
/layout/xul/base/src/grid/nsGridRowLayout.h,90,1,3,0,1.88
/layout/xul/base/src/nsSprocketLayout.h,171,0,0,0,0.49
/layout/xul/base/src/grid/nsIGridPart.h,128,1,3,0,3.12
/modules/freetype2/src/base/basepic.c,83,0,0,0,0.00
/modules/freetype2/devel/ft2build.h,41,0,0,0,0.00
/modules/freetype2/include/freetype/freetype.h,3919,0,0,0,9.13
/modules/freetype2/include/freetype/config/ftheader.h,780,0,0,0,0.00
/modules/freetype2/src/base/ftpic.c,54,0,0,0,0.00
/modules/freetype2/src/base/basepic.h,62,0,0,0,10.00
/security/nss/lib/libpkix/pkix_pl_nss/system/pkix_pl_common.h,188,0,0,0,0.86
