node,page_rank,betweenness,closeness,indegree,outdegree
,2.818,0.0,0.852,0,0
nsIProtocolProxyService2,2.818,0.0,0.852,0,0
nsISmsService,2.818,0.0,0.852,0,0
/gfx/skia/src/utils/SkColorMatrix,4.397,3719.467,3.313,1,7
/security/manager/pki/src/nsASN1Tree,3.376,658.553,3.313,2,18
mozilla/XPCOM,2.818,0.0,0.852,0,0
/layout/base/nsILayoutDebugger,3.646,18.198,3.313,4,3
/ipc/chromium/src/third_party/libevent/compat/sys/_time,51.942,0.0,3.313,72,0
/parser/expat/lib/expat,4.727,101662.538,3.313,6,3
/layout/base/RestyleTracker,3.099,3.202,3.313,3,18
wincodec,2.818,0.0,0.852,0,0
mozilla/dom/indexedDB/IndexedDatabaseManager,2.818,0.0,0.852,0,0
/netwerk/base/src/nsUnicharStreamLoader,3.004,36.165,3.313,2,17
/gfx/skia/include/utils/SkBoundaryPatch,3.117,0.0,3.312,1,3
/layout/xul/base/src/grid/nsGridCell,3.177,34.569,3.313,2,12
/media/libtheora/lib/decint,5.839,3850.783,3.313,9,8
nsISystemProxySettings,2.818,0.0,0.852,0,0
mozilla/HalWakeLock,2.818,0.0,0.852,0,0
mozilla/layers/ShadowLayersManager,2.818,0.0,0.852,0,0
/gfx/cairo/cairo/src/cairo-pdf-surface-private,2.867,0.143,3.313,1,9
/parser/html/nsHtml5DependentUTF16Buffer,3.233,5864.091,3.313,3,12
/gfx/thebes/gfxTeeSurface,4.665,17732.227,3.313,5,12
/security/nss/lib/softoken/softoken,4.637,233188.993,3.313,14,11
/netwerk/test/TestSyncHTTP,2.818,0.0,3.313,0,9
/ipc/chromium/src/base/crypto/signature_verifier,4.392,15.476,3.313,4,3
/js/xpconnect/wrappers/AccessCheck,4.249,9155.966,3.313,12,31
Errors,2.818,0.0,0.852,0,0
/js/src/jsbool,15.966,1518.114,3.313,31,27
wpcapi,2.818,0.0,0.852,0,0
/other-licenses/7zstub/src/7zip/Archive/7z/7zItem,3.584,5.033,3.312,5,7
/security/nss/lib/base/arena,35.613,183184.557,3.313,56,12
nsILocaleService,2.818,0.0,0.852,0,0
/intl/uconv/ucvlatin/nsISO885910ToUnicode,3.243,0.034,3.313,2,7
/content/xslt/src/xslt/txGenerateIdFunctionCall,2.877,4.069,3.313,1,20
nsIInputStream,2.818,0.0,0.852,0,0
/gfx/harfbuzz/src/hb-ot-layout-common-private,5.017,263225.995,3.313,7,7
/layout/generic/nsViewportFrame,3.235,1034.812,3.313,5,34
