node,page_rank,betweenness,closeness,indegree,outdegree
,2.875,0.0,0.865,0,0
nsIWindowMediatorListener,2.875,0.0,0.865,0,0
/security/nss/lib/zlib/inflate,16.998,29510.286,3.402,8,12
/ipc/chromium/src/base/native_library_win,2.875,0.0,3.401,0,3
/security/nss/lib/freebl/ecl/tests/ecp_fpt,2.875,0.0,3.402,0,10
hildon-mime,2.875,0.0,0.865,0,0
/intl/uconv/ucvlatin/8859-8,2.875,0.0,0.865,0,0
/gfx/skia/src/core/SkBitmapProcState_matrixProcs,3.437,7757.001,3.402,2,15
/dom/workers/WorkerScope,3.232,1104.06,3.402,3,32
/gfx/cairo/libpixman/src/pixman-arm-neon-asm,2.875,0.0,0.865,0,0
nsIDOMSimpleGestureEvent,2.875,0.0,0.865,0,0
/gfx/ots/src/loca,4.998,0.0,3.401,3,6
/ipc/chromium/src/base/sys_info_win,2.875,0.0,3.402,0,7
/editor/libeditor/html/TypeInState,3.22,4.099,3.402,4,18
/media/libvorbis/lib/vorbis_window,2.977,0.125,3.401,1,2
/parser/htmlparser/public/nsParserConstants,3.659,0.0,3.402,9,1
/gfx/src/nsFontMetrics,5.319,6838.837,3.402,20,23
/security/nss/lib/ckfw/ckfwm,3.324,0.325,3.401,1,5
/ipc/chromium/src/base/keyboard_codes_win,2.875,0.0,0.865,0,0
/toolkit/crashreporter/google-breakpad/src/processor/basic_code_module,3.423,0.25,3.401,3,1
/content/xul/templates/src/nsXULContentUtils,7.129,18888.278,3.402,16,37
/netwerk/base/src/nsStreamLoader,3.075,22.938,3.402,2,16
/layout/base/nsAutoLayoutPhase,2.944,0.0,3.402,2,1
/widget/src/xpwidgets/nsTransferable,3.42,257.6,3.402,6,31
/content/svg/content/src/nsSVGTextContentElement,3.453,189.218,3.402,3,13
mozilla/dom/PMemoryReportRequestParent,2.875,0.0,0.865,0,0
mach/notify,2.875,0.0,0.865,0,0
/xpcom/tests/static-checker/o9,2.875,0.0,3.402,0,1
/content/events/src/nsPrivateTextRange,3.198,2.258,3.402,2,14
/layout/style/nsLayoutStylesheetCache,3.063,72.136,3.402,3,22
/gfx/cairo/cairo/src/cairo-ps-surface-private,2.923,0.0,3.402,1,9
nsIRDFNode,2.875,0.0,0.865,0,0
/security/manager/pki/src/nsPKIParamBlock,3.668,282.753,3.402,3,12
nsIDOMSVGAnimationElement,2.875,0.0,0.865,0,0
TextUtils,2.875,0.0,0.865,0,0
/content/base/src/nsScriptLoader,4.521,46125.742,3.402,20,52
/xpcom/io/nsLocalFileUnicode,2.998,0.0,3.402,1,1
