node,page_rank,betweenness,closeness,indegree,outdegree
,3.5,0.0,1.083,0,0
nsIBrowserGlue,3.5,0.0,1.083,0,0
/other-licenses/atk-1.0/atk/atkhyperlink,8.294,3.5,4.197,6,2
/extensions/sql/base/src/mozSqlConnection,4.946,1924.779,4.198,8,21
/intl/lwbrk/src/jisx4501class,3.842,0.0,4.198,1,1
/security/nss/lib/pk11wrap/secpkcs5,5.643,6.558,4.198,13,4
/nsprpub/pr/tests/nonblock,3.5,0.0,4.198,0,15
nsIXTFAttributeHandler,3.5,0.0,1.083,0,0
/gfx/cairo/cairo/test/text_rotate,3.5,0.0,4.197,0,4
/parser/htmlparser/src/nsHTMLTokens,4.644,12062.632,4.198,8,21
/intl/uconv/ucvlatin/adobeeuro,3.5,0.0,1.083,0,0
/accessible/src/msaa/CAccessibleValue,4.172,0.988,4.198,2,6
/ipc/ipcd/daemon/src/ipcClient,9.253,9060.873,4.198,10,13
/gfx/thebes/public/gfxPattern,7.185,50133.298,4.198,9,11
/uriloader/exthandler/mac/nsInternetConfigService,3.593,1.331,4.197,1,2
/extensions/layout-debug/src/nsLayoutDebuggingTools,3.96,563.728,4.198,2,26
dbus/dbus-glib,3.5,0.0,1.083,0,0
nsIAsyncStreamCopier,3.5,0.0,1.083,0,0
/xpcom/reflect/xptcall/src/md/unix/xptcstubs_ppc_aix,3.5,0.0,4.197,0,2
nsIDOMNotation,3.5,0.0,1.083,0,0
/modules/oji/tests/src/JNI/ObjectOperations/IsInstanceOf_1,3.5,0.0,4.197,0,5
nsIProtocolProxyCallback,3.5,0.0,1.083,0,0
/xpcom/tests/TestObserverService,3.5,0.0,4.198,0,14
/extensions/webservices/soap/src/nsSOAPFault,4.011,11.762,4.198,3,18
/widget/src/cocoa/nsMenuX,3.5,0.0,4.198,0,12
winsock2,3.5,0.0,1.083,0,0
/security/nss/lib/crmf/cmmfrec,3.554,0.604,4.198,1,24
/plugin/oji/MRJ/plugin/Source/MRJConsole,7.269,222.79,4.198,6,16
/xpcom/glue/standalone/nsGlueLinkingBeOS,3.5,0.0,4.198,0,8
/config/bin2rc,3.5,0.0,4.196,0,3
/content/base/public/nsContentCID,13.559,0.0,4.197,63,0
/nsprpub/pr/tests/sproc_p,3.5,0.0,4.197,0,1
nsIX509Cert,3.5,0.0,1.083,0,0
comdef,3.5,0.0,1.083,0,0
/intl/uconv/ucvlatin/nsUnicodeToVISCII,4.024,0.021,4.198,2,7
/xpcom/io/nsLocalFileUnicode,3.659,0.0,4.198,1,1
/security/nss/lib/smime/cmsarray,4.892,2.219,4.198,9,7
frame/log,3.5,0.0,1.083,0,0
machine/clock,3.5,0.0,1.083,0,0
/modules/oji/tests/src/JNI/CallingInstanceMethods/CallNonvirtualShortMethod_2,3.5,0.0,4.197,0,5
/security/nss/cmd/libpkix/pkix/results/test_policynode,3.541,2.667,4.197,1,14
/widget/public/nsIWidget,28.922,7394.323,4.198,126,10
/modules/plugin/samples/simple/npsimple,3.5,0.0,4.198,0,15
/netwerk/base/public/netCore,6.186,6.333,4.197,19,1
/modules/oji/tests/src/JNI/AccessingStaticFields/SetStaticShortField_3,3.5,0.0,4.197,0,5
atlbase,3.5,0.0,1.083,0,0
/xpfe/appshell/public/nsAppShellCID,4.296,0.0,4.197,6,0
/security/nss/lib/libpkix/pkix_pl_nss/module/pkix_pl_socket,10.283,1911.95,4.198,9,19
/content/html/content/src/nsHTMLObjectElement,3.5,0.0,4.198,0,37
synch,3.5,0.0,1.083,0,0
/modules/oji/tests/src/JNI/AccessingStaticFields/SetStaticDoubleField_5,3.5,0.0,4.197,0,5
/modules/oji/tests/src/JNI/CallingInstanceMethods/CallDoubleMethod_1,3.5,0.0,4.197,0,5
/gfx/cairo/cairo/src/cairo-beos-surface,3.5,0.0,4.196,0,11
nsIURIFixup,3.5,0.0,1.083,0,0
nsIWebPageDescriptor,3.5,0.0,1.083,0,0
/js/src/fdlibm/e_log,10.07,0.0,4.193,8,1
/gfx/cairo/cairo/src/cairo-pen,3.715,6116.0,4.196,1,11
/modules/oji/tests/src/JNI/ObjectOperations/ObjectOperations,23.133,0.0,4.196,33,1
/content/xul/templates/src/nsTemplateMatch,5.084,1070.085,4.198,8,10
Application,3.5,0.0,1.083,0,0
/extensions/xforms/nsXFormsInsertDeleteElement,3.5,0.0,4.198,0,14
/embedding/browser/activex/tests/IEPatcher/ScanForFilesDlg,6.5,0.0,4.196,2,3
nsISimpleStreamListener,3.5,0.0,1.083,0,0
/db/mork/src/morkBead,13.619,70.06,4.197,21,8
nsIAccessible,3.5,0.0,1.083,0,0
/xpcom/reflect/xptcall/src/md/unix/xptcstubs_arm_openbsd,3.5,0.0,4.198,0,11
new,3.5,0.0,1.083,0,0
/modules/plugin/base/public/nsPluginNativeWindow,4.784,1712.328,4.198,6,6
strings,3.5,0.0,1.083,0,0
/accessible/src/atk/nsMaiInterfaceHypertext,4.075,1526.5,4.198,2,14
/caps/src/nsPrincipal,3.636,33.542,4.198,2,36
/toolkit/crashreporter/client/crashreporter,8.899,3295.59,4.197,4,3
stsdef,3.5,0.0,1.083,0,0
/modules/oji/tests/src/JNI/ArrayOperations/GetFloatArrayElements_3,3.5,0.0,4.197,0,5
/content/html/content/src/nsHTMLHeadElement,3.63,72.819,4.198,2,17
/dom/public/coreEvents/nsIDOMUIListener,4.212,0.0,4.198,4,2
/intl/ctl/src/nsCtlLEModule,3.5,0.0,4.198,0,16
/security/nss/lib/freebl/mpi/utils/basecvt,3.5,0.0,4.196,0,1
/extensions/xforms/nsXFormsRangeAccessors,4.01,183.129,4.198,2,13
/security/nss/lib/libpkix/include/pkixt,198.306,105800.913,4.197,159,57
/plugin/oji/MRJ/plugin/Source/MRJPage,4.444,0.0,4.196,1,4
/layout/mathml/base/src/nsMathMLmfracFrame,3.592,0.0,4.198,1,33
/gfx/cairo/cairo/src/cairo-arc,10.508,1754.328,4.197,1,6
/security/nss/cmd/libpkix/pkix/certsel/test_certselector,3.541,4.407,4.197,1,23
/security/nss/lib/certhigh/crlv2,4.279,57.909,4.198,3,18
/xpcom/glue/nsIGenericFactory,50.627,13131.723,4.198,179,7
/extensions/python/dom/src/nsPyRuntime,3.79,9.716,4.198,2,18
ia64/sys/inline,3.5,0.0,1.083,0,0
/modules/oji/tests/src/JNI/ArrayOperations/GetBooleanArrayElements_3,3.5,0.0,4.197,0,5
/netwerk/base/src/nsIOThreadPool,3.5,0.0,4.198,0,16
/widget/src/photon/nsDragService,3.71,0.0,4.198,1,15
/gfx/public/nsRegion,6.58,332.754,4.198,15,7
/dom/src/base/nsBarProps,3.734,0.0,4.198,2,17
/nsprpub/pr/tests/provider,4.35,29.517,4.198,5,25
/xpcom/reflect/xptcall/src/md/win32/xptcinvoke_x86_64,3.5,0.0,4.198,0,6
/embedding/qa/testembed/nsIFile,20.623,385968.229,4.198,93,12
/content/svg/content/src/nsSVGEnum,5.362,256.963,4.198,17,17
/toolkit/library/nsStaticXULComponents,3.5,0.0,4.198,0,6
/modules/oji/tests/src/JNI/AccessingStaticFields/SetStaticDoubleField_6,3.5,0.0,4.197,0,5
/xpcom/ds/nsMathUtils,40.553,1.614,4.198,18,2
/modules/plugin/samples/default/windows/npshell,3.822,2001.935,4.197,1,10
