node,page_rank,betweenness,closeness,indegree,outdegree
,3.143,0.0,0.952,0,0
/layout/generic/nsIAnonymousContentCreator,3.968,10.259,3.541,12,6
/content/svg/content/src/SVGOrientSMILType,3.406,0.0,3.541,1,11
/content/html/content/src/nsHTMLSelectElement,3.453,23663.046,3.541,5,67
/toolkit/crashreporter/google-breakpad/src/client/linux/crash_generation/crash_generation_server,4.689,7614.613,3.541,6,15
/security/nss/cmd/libpkix/pkix/top/test_basicchecker,3.179,3.509,3.54,1,10
/content/svg/content/src/nsSVGElementFactory,3.253,151093.176,3.541,1,45
/netwerk/base/public/nsURIHashKey,3.9,14.787,3.541,10,8
/xpcom/tests/TestBlockingProcess,3.143,0.0,3.54,0,2
/rdf/tests/dsds/nsRDFDataSourceFactory,3.143,0.0,3.54,0,5
/intl/uconv/ucvlatin/nsISO88598ToUnicode,4.811,4.5,3.541,4,7
/toolkit/mozapps/update/updater/bspatch,4.245,3.029,3.541,3,7
/nsprpub/pr/include/md/_irix,10.214,4535.324,3.541,3,8
/content/xslt/src/xpath/txUnaryExpr,3.143,0.0,3.541,0,10
/security/nss/lib/freebl/mpi/mpmontg,11.429,2921.036,3.541,14,9
/xpcom/reflect/xptcall/src/md/unix/xptcstubs_sparc_solaris,3.143,0.0,3.54,0,2
/ipc/chromium/src/base/base_paths_win,3.786,0.0,3.54,1,5
/embedding/components/commandhandler/src/nsCommandManager,3.437,53.105,3.541,2,23
/layout/generic/nsFrame,29.682,1026788.296,3.541,203,108
nsISerializable,3.143,0.0,0.952,0,0
nsIDOMHTMLObjectElement,3.143,0.0,0.952,0,0
/security/nss/lib/ckfw/dbm/object,3.606,0.45,3.54,2,9
xpcIJSWeakReference,3.143,0.0,0.952,0,0
/js/src/ctypes/libffi/testsuite/libffi.call/cls_align_uint32,3.143,0.0,3.54,0,4
/intl/uconv/ucvlatin/nsMacCyrillicToUnicode,3.617,0.033,3.541,2,7
/modules/libimg/png/pngwtran,3.143,0.0,3.539,0,1
/parser/htmlparser/tests/html/TestParser,3.143,0.0,3.541,0,17
nsISocketTransportService,3.143,0.0,0.952,0,0
/js/src/xpconnect/src/xpcwrappednativeproto,3.563,415.429,3.541,5,18
/jpeg/jquant1,3.718,0.0,3.54,2,6
/js/src/jsscriptinlines,8.508,75.238,3.54,19,12
/netwerk/protocol/ftp/FTPChannelParent,3.143,0.0,3.541,0,20
/dom/base/nsLocation,3.221,22.309,3.541,2,43
nsIListBoxObject,3.143,0.0,0.952,0,0
/intl/uconv/ucvlatin/nsUnicodeToMacFarsi,3.617,0.033,3.541,2,7
/nsprpub/pr/tests/instrumt,3.143,0.0,3.541,0,13
/ipc/chromium/src/base/platform_file_win,3.143,0.0,3.54,0,2
nsIPrintingPromptService,3.143,0.0,0.952,0,0
/security/manager/ssl/src/nsNSSCertValidity,3.351,289.16,3.541,3,24
/nsprpub/pr/tests/sprintf,3.143,0.0,3.541,0,11
mozilla/plugins/PPluginScriptableObjectParent,3.143,0.0,0.952,0,0
/layout/svg/base/src/nsSVGGradientFrame,3.241,15428.899,3.541,2,43
/gfx/thebes/GLContextProviderGLX,3.143,0.0,3.541,0,27
/content/xslt/src/xpath/txExpr,13.217,35701.864,3.541,48,21
/dom/base/domerr,3.143,0.0,0.952,0,0
/gfx/2d/SourceSurfaceCairo,4.031,0.0,3.54,2,5
/content/svg/content/src/nsSVGTextElement,3.204,270.831,3.541,1,33
/layout/base/nsImageLoader,3.65,4065.737,3.541,2,24
/security/nss/lib/pki/cryptocontext,3.729,1.907,3.541,5,15
/security/nss/lib/certhigh/certvfy,6.622,37448.87,3.541,35,42
nsIXPConnect,3.143,0.0,0.952,0,0
/security/nss/lib/smime/cmsudf,4.294,12416.35,3.541,7,21
/js/jetpack/JetpackChild,4.478,2590.047,3.541,1,23
/modules/freetype2/include/freetype/internal/ftserv,3.143,0.0,0.952,0,0
/media/libvpx/vpx/vpx_decoder_compat,5.223,1312.14,3.54,2,6
pwd,3.143,0.0,0.952,0,0
/ipc/glue/SharedMemoryBasic,3.686,0.0,3.54,2,0
/modules/freetype2/src/gxvalid/gxvcommn,17.331,9285.766,3.541,23,15
WTypes,3.143,0.0,0.952,0,0
/xpcom/reflect/xptcall/src/md/unix/xptcstubs_gcc_x86_unix,3.143,0.0,3.541,0,12
/xpcom/io/nsIOUtil,4.614,1154.182,3.54,2,3
/content/canvas/public/nsICanvasRenderingContextInternal,8.537,2210.125,3.541,14,7
/widget/public/nsEvent,18.069,0.0,3.54,17,0
/extensions/permissions/nsModuleFactory,3.143,0.0,3.54,0,4
/other-licenses/7zstub/src/7zip/MyVersion,3.143,0.0,0.952,0,0
/js/src/ctypes/libffi/testsuite/libffi.call/struct2,3.143,0.0,3.54,0,3
/extensions/spellcheck/hunspell/src/hunvisapi,12.411,0.0,3.54,12,0
nsIEventTarget,3.143,0.0,0.952,0,0
nsISAXLocator,3.143,0.0,0.952,0,0
/gfx/thebes/gfxPSSurface,3.41,62.589,3.541,2,15
/js/src/v8-dtoa/double,4.206,3417.533,3.539,2,4
/xpcom/reflect/xptcall/src/md/unix/xptcstubs_alpha_openbsd,3.143,0.0,3.541,0,10
sys/prctl,3.143,0.0,0.952,0,0
/security/nss/lib/ckfw/capi/nsscapi,6.76,0.0,3.539,2,0
/gfx/angle/include/EGL/eglext,4.956,14.0,3.539,2,3
