file,LOC,avg_cyclomatic,cnt_func,maxnesting,ratio_comment
/media/mtransport/third_party/nrappkit/src/registry/registry.h,154,0,0,0,0.62
/media/mtransport/third_party/nrappkit/src/util/libekr/r_types.h,213,0,0,0,11.71
/media/mtransport/third_party/nrappkit/src/util/libekr/r_data.h,108,0,0,0,5.71
/media/webrtc/signaling/src/sipcc/core/ccapp/cc_blf.c,50,1,4,0,1.44
/media/webrtc/signaling/src/sipcc/include/cc_blf.h,44,0,0,0,3.00
/media/webrtc/signaling/src/sipcc/core/includes/pres_sub_not_handler.h,20,0,0,0,0.44
/media/webrtc/trunk/tools/gyp/test/mac/rpath/main.c,1,1,1,0,0.00
/media/libopus/silk/encode_indices.c,185,15,1,3,0.68
/media/libjpeg/config.h,7,0,0,0,0.00
/media/libopus/silk/main.h,438,0,0,0,1.05
/media/libopus/include/opus_types.h,168,0,0,0,11.25
/media/libopus/silk/define.h,244,0,0,0,0.00
/media/libopus/silk/structs.h,328,0,0,0,0.70
/media/libopus/silk/typedef.h,106,0,0,0,0.00
/media/libopus/silk/SigProc_FIX.h,598,2,9,1,1.19
/media/libopus/silk/macros.h,140,5,2,2,1.20
/netwerk/streamconv/converters/nsUnknownDecoder.h,136,0,0,0,1.03
/xpcom/glue/nsCOMPtr.h,1565,1,99,1,0.35
/xpcom/string/public/nsString.h,207,1,16,0,0.30
/xpcom/glue/nsISupportsImpl.h,1557,2,21,2,1.51
/xpcom/glue/nsStringAPI.h,1454,1,178,1,0.32
/netwerk/build/nsNetCID.h,1084,0,0,0,0.00
/gfx/angle/src/compiler/MapLongVariableNames.cpp,129,3,12,2,0.11
/gfx/angle/src/compiler/MapLongVariableNames.h,59,0,0,0,0.73
/gfx/angle/src/compiler/spooky.h,293,1,8,0,1.08
/gfx/angle/src/compiler/compilerdebug.h,53,0,0,0,0.00
/media/libopus/celt/rate.c,646,36,2,4,0.29
/media/libopus/celt/modes.h,91,0,0,0,1.83
/media/libopus/celt/cwrs.h,56,0,0,0,12.33
/media/libopus/celt/arch.h,216,0,0,0,10.40
/media/libopus/celt/os_support.h,98,1,3,0,4.25
/media/libopus/celt/entcode.h,125,1,4,0,2.29
/media/libopus/celt/rate.h,109,3,3,2,1.22
/media/libopus/include/opus_custom.h,221,0,0,0,8.05
/media/libopus/celt/celt.h,125,0,0,0,8.50
/media/libopus/celt/stack_alloc.h,154,0,0,0,76.00
/media/webrtc/trunk/src/modules/udp_transport/source/udp_socket_manager_wrapper.cc,69,1,6,2,0.26
/media/webrtc/trunk/src/modules/udp_transport/source/udp_socket_manager_wrapper.h,71,1,1,0,0.70
/media/webrtc/trunk/src/system_wrappers/interface/fix_interlocked_exchange_pointer_win.h,35,0,0,0,0.00
/media/webrtc/trunk/src/modules/udp_transport/source/udp_socket2_manager_windows.h,162,2,3,1,0.20
/media/webrtc/trunk/src/modules/udp_transport/source/udp_socket_manager_posix.h,85,0,0,0,0.24
/media/webrtc/trunk/src/modules/udp_transport/source/udp_socket_wrapper.h,112,1,4,0,0.55
/media/webrtc/trunk/src/common_types.h,610,1,13,0,0.40
/gfx/harfbuzz/src/test-would-substitute.cc,103,4,1,1,0.72
/gfx/harfbuzz/src/hb.h,45,0,0,0,13.00
/gfx/harfbuzz/src/hb-ot.h,49,0,0,0,3.38
/gfx/harfbuzz/src/hb-ft.h,62,0,0,0,2.00
/media/libopus/silk/fixed/pitch_analysis_core_FIX.c,749,31,4,5,0.36
/media/libopus/silk/pitch_est_defines.h,96,0,0,0,5.86
/media/libopus/silk/debug.h,291,0,0,0,42.00
/media/mtransport/nricectx.cpp,520,3,23,3,0.19
/nsprpub/pr/include/nspr.h,43,0,0,0,0.00
/security/nss/lib/nss/nss.h,320,0,0,0,4.73
/security/nss/lib/pk11wrap/pk11pub.h,830,0,0,0,0.76
/nsprpub/pr/include/prlog.h,221,0,0,0,5.67
/xpcom/glue/nsComponentManagerUtils.h,304,2,21,1,0.08
/xpcom/base/nsError.h,226,1,4,0,4.29
/xpcom/glue/nsServiceManagerUtils.h,101,1,8,1,0.08
/security/manager/ssl/src/ScopedNSSTypes.h,273,2,18,3,0.30
/media/mtransport/third_party/nrappkit/src/share/nr_api.h,51,0,0,0,0.00
/media/mtransport/third_party/nrappkit/src/event/async_timer.h,54,0,0,0,6.17
/media/mtransport/third_party/nrappkit/src/util/libekr/r_crc32.h,14,0,0,0,7.00
/media/mtransport/third_party/nICEr/src/util/ice_util.h,41,0,0,0,31.00
/media/mtransport/third_party/nICEr/src/net/transport_addr.h,92,0,0,0,1.77
/media/mtransport/third_party/nICEr/src/crypto/nr_crypto.h,50,0,0,0,6.20
/media/mtransport/third_party/nICEr/src/net/nr_socket.h,83,0,0,0,1.39
/media/mtransport/third_party/nICEr/src/net/nr_socket_local.h,41,0,0,0,31.00
/media/mtransport/third_party/nICEr/src/stun/stun_client_ctx.h,180,0,0,0,0.88
/media/mtransport/third_party/nICEr/src/stun/stun_server_ctx.h,78,0,0,0,1.10
/media/mtransport/third_party/nICEr/src/ice/ice_codeword.h,41,0,0,0,31.00
/media/mtransport/third_party/nICEr/src/ice/ice_ctx.h,157,0,0,0,0.54
/media/mtransport/third_party/nICEr/src/ice/ice_candidate.h,114,0,0,0,0.92
/media/mtransport/third_party/nICEr/src/ice/ice_handler.h,80,0,0,0,3.27
/media/mtransport/logging.h,30,0,0,0,0.00
/media/mtransport/nricectx.h,191,1,8,1,0.91
/media/mtransport/nricemediastream.h,142,2,6,1,1.36
/media/mtransport/third_party/nrappkit/src/util/libekr/r_errors.h,127,0,0,0,31.67
/security/nss/lib/util/pkcs11t.h,1793,0,0,0,1.07
/nsprpub/pr/include/prtypes.h,565,0,0,0,14.76
/media/mtransport/third_party/nrappkit/src/util/libekr/r_memory.h,99,0,0,0,4.62
/rdf/base/src/rdfutil.cpp,113,3,3,2,0.62
/netwerk/base/public/nsNetUtil.h,2203,4,92,4,0.20
/rdf/build/nsRDFCID.h,76,0,0,0,0.00
/xpcom/string/public/nsXPIDLString.h,14,0,0,0,0.00
/intl/unicharutil/util/nsUnicharUtils.h,147,1,2,0,1.24
/rdf/base/src/rdfutil.h,43,0,0,0,1.90
/nsprpub/pr/include/prlong.h,403,0,0,0,4.00
/media/omx-plugin/include/froyo/media/stagefright/openmax/OMX_Index.h,258,0,0,0,1.26
/xpcom/base/nscore.h,417,0,0,0,53.67
/media/omx-plugin/include/froyo/media/stagefright/openmax/OMX_Types.h,347,0,0,0,2.64
/extensions/universalchardet/src/base/CharDistribution.h,206,2,12,3,0.40
/toolkit/xre/nsWindowsDllBlocklist.cpp,480,3,13,5,0.34
/xpcom/build/nsXULAppAPI.h,475,0,0,0,2.20
/xpcom/base/nsAutoPtr.h,1432,1,136,1,0.24
/xpcom/glue/nsThreadUtils.h,536,1,26,2,1.01
/toolkit/xre/nsWindowsDllInterceptor.h,647,2,16,2,0.48
/xpcom/base/nsWindowsHelpers.h,99,1,10,1,0.04
/toolkit/crashreporter/nsExceptionHandler.h,204,0,0,0,0.86
/xpcom/glue/nsDebug.h,371,0,0,0,16.50
/modules/freetype2/src/base/ftsynth.c,160,6,2,2,0.86
/modules/freetype2/devel/ft2build.h,41,0,0,0,0.00
/modules/freetype2/include/freetype/ftsynth.h,80,0,0,0,7.83
/modules/freetype2/include/freetype/config/ftheader.h,793,0,0,0,0.00
/modules/freetype2/include/freetype/ftoutln.h,540,0,0,0,7.00
/modules/freetype2/include/freetype/ftbitmap.h,227,0,0,0,7.26
/modules/freetype2/include/freetype/config/ftconfig.h,563,0,0,0,40.50
/modules/freetype2/include/freetype/config/ftstdlib.h,174,0,0,0,0.00
/storage/src/mozStorageConnection.h,270,1,4,0,2.13
/xpcom/glue/nsDataHashtable.h,30,0,0,0,1.62
/storage/src/SQLiteMutex.h,174,1,10,1,0.77
/storage/src/mozStorageService.h,170,0,0,0,2.02
/security/nss/lib/sqlite/sqlite3.h,7160,0,0,0,10.83
/toolkit/crashreporter/google-breakpad/src/client/mac/testapp/TestClass.h,37,1,1,0,7.00
/dom/base/nsDOMString.h,21,1,2,0,0.62
/xpcom/glue/nsStringGlue.h,21,0,0,0,0.00
/media/webrtc/trunk/src/modules/video_coding/main/source/timestamp_map.cc,99,2,6,2,0.32
/media/webrtc/trunk/src/modules/video_coding/main/source/timestamp_map.h,52,0,0,0,0.65
/modules/libjar/nsJARChannel.cpp,1000,3,58,5,0.14
/modules/libjar/nsJAR.h,209,1,9,1,0.36
/modules/libjar/nsJARChannel.h,92,0,0,0,0.16
/modules/libjar/nsJARProtocolHandler.h,54,1,1,0,0.44
/netwerk/mime/nsMimeTypes.h,206,0,0,0,0.00
/xpcom/io/nsEscape.h,180,2,5,1,1.12
/netwerk/base/public/nsChannelProperties.h,35,0,0,0,0.00
/xpcom/glue/nsID.h,143,1,1,0,3.39
/xpcom/glue/nsISupportsUtils.h,152,3,2,1,3.10
/nsprpub/pr/include/prio.h,2005,0,0,0,3.79
/modules/freetype2/src/autofit/aftypes.h,370,0,0,0,1.57
/modules/freetype2/include/freetype/freetype.h,3945,0,0,0,9.21
/tools/profiler/nsProfilerFactory.cpp,31,0,0,0,0.25
/tools/profiler/nsProfiler.h,23,0,0,0,0.71
/tools/profiler/nsProfilerCIID.h,14,0,0,0,0.00
/layout/mathml/nsMathMLChar.h,237,1,14,0,0.38
/layout/mathml/nsMathMLOperators.h,218,0,0,0,0.53
/layout/mathml/nsMathMLFrame.h,383,1,25,2,0.22
/xpcom/glue/nsTraceRefcnt.h,95,1,6,0,0.32
/xpcom/glue/nsTPriorityQueue.h,171,2,11,2,0.76
/xpcom/glue/nsTArray.h,1543,1,128,3,0.59
/intl/uconv/ucvlatin/nsUnicodeToMacHebrew.h,18,0,0,0,2.67
/rdf/base/src/nsRDFContainerUtils.cpp,516,6,20,3,0.08
/nsprpub/lib/libc/include/plstr.h,437,0,0,0,4.50
/nsprpub/pr/include/prprf.h,122,0,0,0,5.73
/rdf/base/public/rdf.h,61,0,0,0,0.00
/xpcom/string/public/nsLiteralString.h,87,1,1,0,1.64
/security/nss/lib/ckfw/builtins/ckbiver.c,26,0,0,0,1.67
/security/nss/lib/ckfw/builtins/nssckbi.h,60,0,0,0,0.00
/modules/freetype2/src/pcf/pcferror.h,41,0,0,0,0.00
/modules/freetype2/include/freetype/ftmoderr.h,156,0,0,0,3.17
/modules/freetype2/include/freetype/fterrors.h,207,0,0,0,55.50
/content/xslt/src/xslt/txStylesheetCompileHandlers.h,56,0,0,0,0.14
/content/xslt/src/base/txNamespaceMap.h,43,2,2,1,0.23
/content/xslt/src/base/txExpandedNameMap.h,202,1,20,1,0.25
/netwerk/protocol/http/nsAHttpConnection.h,209,1,1,0,1.62
/netwerk/protocol/http/nsAHttpTransaction.h,206,1,3,0,1.22
/extensions/spellcheck/hunspell/src/csutil.hxx,277,3,3,1,1.24
/extensions/spellcheck/hunspell/src/hunvisapi.h,51,0,0,0,0.00
/extensions/spellcheck/hunspell/src/w_char.hxx,54,0,0,0,3.30
/extensions/spellcheck/hunspell/src/htypes.hxx,89,0,0,0,6.09
/media/webrtc/trunk/third_party/libyuv/include/libyuv.h,29,0,0,0,0.00
/media/webrtc/trunk/third_party/libyuv/include/libyuv/basic_types.h,90,0,0,0,1.88
/media/webrtc/trunk/third_party/libyuv/include/libyuv/compare.h,65,0,0,0,0.47
/media/webrtc/trunk/third_party/libyuv/include/libyuv/convert.h,221,0,0,0,0.48
/media/webrtc/trunk/third_party/libyuv/include/libyuv/convert_argb.h,199,0,0,0,0.92
/media/webrtc/trunk/third_party/libyuv/include/libyuv/convert_from.h,142,0,0,0,0.26
/media/webrtc/trunk/third_party/libyuv/include/libyuv/cpu_id.h,59,2,1,0,1.30
/media/webrtc/trunk/third_party/libyuv/include/libyuv/format_conversion.h,148,0,0,0,0.24
/media/webrtc/trunk/third_party/libyuv/include/libyuv/planar_functions.h,252,0,0,0,0.54
/media/webrtc/trunk/third_party/libyuv/include/libyuv/rotate.h,56,0,0,0,0.81
/media/webrtc/trunk/third_party/libyuv/include/libyuv/rotate_argb.h,32,0,0,0,2.14
/media/webrtc/trunk/third_party/libyuv/include/libyuv/scale.h,77,0,0,0,0.88
/media/webrtc/trunk/third_party/libyuv/include/libyuv/scale_argb.h,33,0,0,0,1.56
/media/webrtc/trunk/third_party/libyuv/include/libyuv/version.h,16,0,0,0,0.00
/media/webrtc/trunk/third_party/libyuv/include/libyuv/video_common.h,156,0,0,0,0.60
/toolkit/crashreporter/google-breakpad/src/client/linux/minidump_writer/linux_dumper_unittest_helper.cc,90,4,2,1,0.94
/memory/jemalloc/src/include/msvc_compat/stdint.h,247,0,0,0,1.90
/toolkit/crashreporter/google-breakpad/src/processor/scoped_ptr.h,335,1,39,1,0.29
/toolkit/crashreporter/google-breakpad/src/third_party/lss/linux_syscall_support.h,3537,0,0,0,0.00
/gfx/angle/src/libGLESv2/Fence.h,49,0,0,0,0.29
/gfx/angle/include/GLES2/gl2.h,621,0,0,0,0.54
/gfx/angle/src/common/angleutils.h,26,0,0,0,0.00
/layout/ipc/RenderFrameChild.h,35,1,2,0,0.56
/storage/src/mozStorageService.cpp,837,5,32,4,0.23
/nsprpub/pr/include/prinit.h,215,0,0,0,3.64
/nsprpub/pr/include/pratom.h,199,0,0,0,7.33
/intl/locale/public/nsCollationCID.h,27,0,0,0,0.00
/embedding/base/nsEmbedCID.h,58,0,0,0,0.00
/storage/src/mozStoragePrivateHelpers.h,85,0,0,0,3.57
/memory/build/mozmemory.h,91,1,1,0,5.56
/memory/replace/dmd/DMD.h,81,1,3,0,0.62
/security/nss/lib/util/sectime.c,161,2,10,2,0.20
/nsprpub/pr/include/prtime.h,262,0,0,0,4.25
/security/nss/lib/util/secder.h,176,0,0,0,3.32
/security/nss/lib/util/secitem.h,96,0,0,0,3.44
/security/nss/lib/util/secerr.h,218,0,0,0,0.06
/security/nss/lib/util/secport.h,252,0,0,0,0.66
/nsprpub/pr/include/obsolete/protypes.h,199,0,0,0,4.13
/security/nss/lib/util/seccomon.h,87,0,0,0,0.85
/media/webrtc/trunk/src/modules/audio_coding/main/source/acm_isac.h,149,1,1,0,0.17
/media/webrtc/trunk/src/modules/audio_coding/main/source/acm_generic_codec.h,1332,1,7,0,3.97
/content/base/src/nsScriptElement.h,45,1,1,0,0.78
/content/base/public/nsIScriptElement.h,327,1,21,1,0.83
/content/base/src/nsStubMutationObserver.h,34,0,0,0,5.50
/content/base/public/nsIMutationObserver.h,446,1,2,0,3.54
/gfx/thebes/gfxRect.h,188,2,28,2,0.14
/xpcom/string/public/nsAlgorithm.h,93,2,6,2,0.13
/gfx/thebes/gfxTypes.h,44,0,0,0,4.67
/gfx/thebes/gfxPoint.h,70,1,12,0,0.21
/gfx/src/gfxCore.h,15,0,0,0,0.00
/gfx/src/nsRect.h,365,2,30,2,0.14
/content/media/MediaDecoderStateMachine.cpp,2783,5,94,5,0.22
/content/media/MediaDecoderStateMachine.h,799,1,19,1,1.78
/content/media/AudioStream.h,182,1,2,0,1.28
/content/media/MediaDecoder.h,1101,1,27,1,1.74
/content/media/MediaDecoderReader.h,509,1,39,2,0.38
/content/media/VideoUtils.h,181,2,7,2,0.74
/content/html/content/src/nsTimeRanges.h,56,1,3,0,0.34
/xpcom/glue/nsDeque.h,378,1,2,0,4.33
/content/media/AudioSegment.h,122,2,13,2,0.24
/content/media/VideoSegment.h,118,1,14,1,0.11
/gfx/layers/ImageContainer.h,863,1,54,2,1.19
/nsprpub/pr/include/prenv.h,118,0,0,0,25.75
/widget/gtk2/nsDeviceContextSpecG.h,81,1,2,0,0.33
/widget/nsIDeviceContextSpec.h,49,1,1,0,0.52
/xpcom/ds/nsCRT.h,197,1,21,1,0.76
/xpcom/string/public/nsCharTraits.h,719,2,50,2,0.17
/netwerk/protocol/http/nsHttpPipeline.cpp,894,4,41,4,0.22
/netwerk/protocol/http/nsHttp.h,226,1,8,0,1.90
/netwerk/protocol/http/nsHttpPipeline.h,95,2,13,1,0.45
/netwerk/protocol/http/nsHttpHandler.h,445,1,59,0,0.32
/netwerk/base/src/nsIOService.h,147,1,2,0,0.39
/nsprpub/pr/include/prthread.h,265,0,0,0,3.56
/gfx/cairo/cairo/src/cairo-botor-scan-converter.c,2199,5,65,5,0.13
/gfx/cairo/cairo/src/cairoint.h,2587,1,11,1,0.10
/gfx/cairo/cairo/src/cairo-error-private.h,60,0,0,0,9.50
/gfx/cairo/cairo/src/cairo-list-private.h,215,1,13,0,0.39
/gfx/cairo/cairo/src/cairo-freelist-private.h,139,2,4,1,0.56
/gfx/cairo/cairo/src/cairo-combsort-private.h,71,3,1,1,3.40
/gfx/cairo/cairo/src/cairo-fixed-private.h,358,1,25,1,0.47
/gfx/cairo/cairo/src/cairo-compiler-private.h,272,0,0,0,0.00
/gfx/cairo/cairo/src/cairo-wideint-private.h,320,3,2,1,0.71
/gfx/cairo/cairo/src/cairo-malloc-private.h,148,0,0,0,0.00
/gfx/qcms/qcmstypes.h,87,0,0,0,3.00
/memory/jemalloc/src/include/msvc_compat/inttypes.h,313,2,1,1,3.69
/dom/base/nsQueryContentEventResult.h,33,0,0,0,0.22
/other-licenses/7zstub/src/7zip/UI/Common/DefaultName.h,11,0,0,0,0.50
/other-licenses/7zstub/src/Common/String.h,631,2,72,3,0.08
/media/webrtc/trunk/src/modules/audio_coding/codecs/g722/g722_decode.c,410,10,5,4,0.21
/media/webrtc/signaling/src/sipcc/core/includes/config.h,196,0,0,0,0.19
/media/webrtc/signaling/src/sipcc/core/includes/memory.h,35,0,0,0,0.00
/media/webrtc/trunk/src/typedefs.h,153,0,0,0,2.88
/media/webrtc/trunk/src/modules/audio_coding/codecs/g722/g722_enc_dec.h,158,0,0,0,0.66
/accessible/src/generic/TextLeafAccessible.cpp,58,1,6,1,0.26
/accessible/src/generic/TextLeafAccessible.h,55,1,3,0,0.56
/accessible/src/base/nsAccUtils.h,292,1,7,1,1.64
/accessible/src/generic/DocAccessible.h,600,1,22,0,1.35
/accessible/src/base/Role.h,792,0,0,0,3.75
/modules/freetype2/include/freetype/config/ftoption.h,805,0,0,0,322.50
/gfx/cairo/libpixman/src/pixman.h,994,0,0,0,0.23
/modules/freetype2/include/freetype/fterrdef.h,245,0,0,0,0.21
/js/xpconnect/src/XPCJSRuntime.cpp,2797,8,84,6,0.19
/js/xpconnect/src/xpcprivate.h,4419,1,426,4,0.27
/js/xpconnect/src/xpcpublic.h,324,2,16,3,0.45
/js/xpconnect/src/XPCJSMemoryReporter.h,33,0,0,0,0.83
/js/xpconnect/wrappers/WrapperFactory.h,85,1,3,0,0.40
/dom/base/nsPIDOMWindow.h,799,2,39,3,0.57
/xpcom/string/public/nsPrintfCString.h,43,1,1,0,1.00
/nsprpub/pr/include/prsystem.h,108,0,0,0,4.06
/layout/build/nsLayoutStatics.h,69,2,4,1,0.24
/content/base/public/nsContentUtils.h,2420,1,41,2,1.34
/content/base/src/nsCCUncollectableMarker.h,52,1,3,0,0.42
/content/base/src/nsScriptLoader.h,338,1,16,1,0.83
/js/src/jsfriendapi.h,1615,1,63,1,0.45
/tools/profiler/sampler.h,88,0,0,0,0.00
/caps/include/nsJSPrincipals.h,56,1,4,0,0.52
/js/src/jsapi.h,6182,1,339,1,0.57
/nsprpub/pr/include/prinrval.h,146,0,0,0,10.09
/js/src/jspubtd.h,346,1,8,0,0.59
/content/base/public/nsINameSpaceManager.h,73,1,1,0,1.50
/js/xpconnect/src/XPCLog.h,121,0,0,0,0.00
/other-licenses/7zstub/src/7zip/ICoder.h,163,0,0,0,0.13
/other-licenses/7zstub/src/7zip/IStream.h,62,0,0,0,0.60
/other-licenses/7zstub/src/Common/MyWindows.h,200,0,0,0,0.03
/intl/uconv/ucvlatin/nsISO885911ToUnicode.h,17,0,0,0,1.67
/intl/uconv/ucvlatin/nsCP874ToUnicode.h,21,0,0,0,3.67
/parser/expat/lib/ascii.h,85,0,0,0,0.00
/parser/html/nsHtml5TreeOperation.cpp,812,18,9,5,0.07
/parser/html/nsHtml5TreeOperation.h,396,3,28,1,0.03
/content/base/src/nsNodeUtils.h,280,2,3,3,2.15
/content/base/src/nsAttrName.h,209,2,23,1,0.12
/parser/html/nsHtml5TreeBuilder.h,360,1,7,0,0.15
/content/base/src/mozAutoDocUpdate.h,89,2,4,1,0.38
/content/xbl/src/nsBindingManager.h,312,2,6,1,1.06
/content/xbl/src/nsXBLBinding.h,140,2,11,1,0.41
/parser/html/nsHtml5DocumentMode.h,14,0,0,0,0.80
/parser/html/nsHtml5HtmlAttributes.h,94,0,0,0,0.63
/content/base/public/nsContentCreatorFunctions.h,100,0,0,0,0.59
/parser/htmlparser/public/nsIDTD.h,142,1,1,0,1.84
/content/html/content/public/nsIFormControl.h,280,1,9,0,0.78
/content/base/public/nsIStyleSheetLinkingElement.h,100,1,1,0,3.11
/content/html/content/public/nsIFormProcessor.h,82,1,1,0,3.00
/parser/html/nsHtml5SVGLoadDispatcher.h,21,0,0,0,0.44
/content/html/document/src/nsIHTMLDocument.h,131,1,2,0,1.37
/content/base/public/nsIDocumentObserver.h,342,1,1,0,2.93
/other-licenses/7zstub/src/7zip/Common/ProgressUtils.h,43,1,6,1,0.04
/other-licenses/7zstub/src/Common/MyCom.h,203,1,29,2,0.29
/other-licenses/7zstub/src/7zip/IProgress.h,32,0,0,0,1.75
/dom/plugins/ipc/PluginIdentifierChild.h,164,1,11,1,0.32
/dom/plugins/base/npapi.h,914,0,0,0,0.65
/dom/plugins/base/npruntime.h,393,0,0,0,1.76
/media/webrtc/trunk/src/video_engine/vie_channel.cc,2442,3,102,5,0.05
/media/webrtc/trunk/src/video_engine/vie_channel.h,405,1,1,0,0.22
/media/webrtc/trunk/src/modules/rtp_rtcp/interface/rtp_rtcp.h,940,1,1,0,2.33
/media/webrtc/trunk/src/modules/udp_transport/interface/udp_transport.h,386,1,1,0,0.62
/media/webrtc/trunk/src/modules/utility/interface/process_thread.h,34,0,0,0,0.73
/media/webrtc/trunk/src/modules/video_coding/main/interface/video_coding.h,557,0,0,0,3.78
/media/webrtc/trunk/src/modules/video_processing/main/interface/video_processing.h,382,1,3,0,3.47
/media/webrtc/trunk/src/modules/video_render/main/interface/video_render_defines.h,92,1,2,0,0.46
/media/webrtc/trunk/src/system_wrappers/interface/critical_section_wrapper.h,74,1,5,1,0.58
/media/webrtc/trunk/src/system_wrappers/interface/thread_wrapper.h,95,1,3,0,1.57
/media/webrtc/trunk/src/system_wrappers/interface/trace.h,75,0,0,0,2.33
/media/webrtc/trunk/src/video_engine/include/vie_codec.h,176,1,4,0,0.93
/media/webrtc/trunk/src/video_engine/include/vie_errors.h,121,0,0,0,1.18
/media/webrtc/trunk/src/video_engine/include/vie_image_process.h,101,1,4,0,1.26
/media/webrtc/trunk/src/video_engine/include/vie_rtp_rtcp.h,313,1,4,0,0.82
/media/webrtc/trunk/src/video_engine/vie_defines.h,221,2,3,1,0.66
/media/webrtc/trunk/src/engine_configurations.h,140,0,0,0,0.00
/media/webrtc/trunk/src/modules/video_coding/main/interface/video_coding_defines.h,190,1,11,0,0.26
/media/libvpx/vp8/common/arm/variance_arm.c,120,0,0,0,0.00
/media/libvpx/vpx_config.h,61,0,0,0,0.00
/media/libvpx/vp8/common/variance.h,426,0,0,0,0.14
/media/libvpx/vp8/common/filter.h,22,0,0,0,5.00
/media/libvpx/vpx_config_generic-gnu.h,77,0,0,0,0.00
/media/libvpx/vp8/common/arm/bilinearfilter_arm.h,35,0,0,0,0.56
/security/nss/lib/freebl/mpi/utils/hex2dec.c,39,2,1,1,0.50
/security/nss/lib/freebl/mpi/mpi.h,301,0,0,0,0.64
/layout/forms/nsListControlFrame.h,458,1,10,0,0.99
/layout/generic/nsGfxScrollFrame.h,841,1,95,3,0.24
/layout/forms/nsIFormControlFrame.h,53,0,0,0,2.33
/layout/forms/nsIListControlFrame.h,94,0,0,0,2.68
/layout/forms/nsISelectControlFrame.h,52,0,0,0,2.27
/content/base/public/nsIContent.h,937,1,39,3,1.78
/layout/forms/nsSelectsAreaFrame.h,46,1,2,0,0.39
/layout/generic/nsQueryFrame.h,76,2,2,1,0.48
/layout/generic/nsFrame.h,878,2,4,2,0.76
/modules/zlib/src/zconf.h,509,0,0,0,5.42
/content/base/src/nsGkAtomList.h,2140,0,0,0,0.03
/netwerk/test/TestSocketIO.cpp,352,3,21,3,0.13
/toolkit/crashreporter/google-breakpad/src/common/android/include/sys/signal.h,35,0,0,0,0.00
/gfx/ots/src/os2.h,54,0,0,0,0.12
/xpcom/glue/nsCRTGlue.h,135,1,2,0,1.35
/media/omx-plugin/include/gb/media/stagefright/openmax/OMX_IVCommon.h,937,0,0,0,1.22
/media/omx-plugin/include/gb/media/stagefright/openmax/OMX_Core.h,1448,0,0,0,4.94
/content/base/src/nsMappedAttributeElement.h,47,1,1,0,0.48
/content/base/src/nsStyledElement.h,89,1,2,0,0.61
