node,page_rank,betweenness,closeness,indegree,outdegree
,3.062,0.0,0.953,0,0
/xpcom/proxy/public/nsProxiedService,3.707,12.077,3.536,11,9
/security/nss/lib/pkcs7/p7decode,6.268,5834.491,3.536,12,40
mozilla/plugins/PPluginSurfaceChild,3.062,0.0,0.953,0,0
sddl,3.062,0.0,0.953,0,0
/ipc/chromium/src/base/task,24.764,71919.582,3.535,53,6
/xpcom/ds/nsObserverService,3.492,11.286,3.536,3,19
/nsprpub/pr/tests/cltsrv,3.062,0.0,3.536,0,41
/content/svg/content/src/nsSVGElementFactory,3.175,161361.245,3.536,1,45
/js/src/vm/String-inl,10.737,134.115,3.535,11,12
/gfx/cairo/libpixman/src/pixman-linear-gradient,4.828,4339.178,3.535,3,8
/content/base/src/nsHTMLContentSerializer,3.15,3.61,3.536,2,39
/media/libtheora/lib/x86/x86state,3.062,0.0,3.534,0,1
/layout/mathml/nsMathMLmsqrtFrame,3.249,642.905,3.536,2,18
nsIAutoCompleteResult,3.062,0.0,0.953,0,0
/xpcom/base/nsISupportsBase,724.344,43732.03,3.536,1557,2
/other-licenses/7zstub/src/7zip/UI/Common/DefaultName,4.445,0.0,3.534,2,3
mozilla/dom/ContentParent,3.062,0.0,0.953,0,0
/toolkit/crashreporter/google-breakpad/src/tools/windows/dump_syms/testdata/dump_syms_regtest,3.062,0.0,0.953,0,0
/toolkit/crashreporter/google-breakpad/src/google_breakpad/common/minidump_cpu_ppc,13.595,1.376,3.535,8,1
/layout/mathml/nsMathMLmsubsupFrame,3.265,749.755,3.536,3,30
/widget/public/nsIDragSessionGTK,3.165,0.048,3.536,2,3
sys/atomics,3.062,0.0,0.953,0,0
/modules/freetype2/include/freetype/internal/services/svgldict,3.062,0.0,0.953,0,0
mozilla/jetpack/PJetpackParent,3.062,0.0,0.953,0,0
/intl/uconv/ucvlatin/nsUnicodeToISO88598I,3.607,0.026,3.535,2,6
nsICollection,3.062,0.0,0.953,0,0
/accessible/src/atk/nsApplicationAccessibleWrap,3.952,1000.038,3.536,3,29
/ipc/chromium/src/base/shared_memory_unittest,3.062,0.0,3.536,0,13
psapi,3.062,0.0,0.953,0,0
/js/src/methodjit/StubCompiler,3.742,10.772,3.535,3,7
/modules/freetype2/src/base/ftsystem,3.062,0.0,3.535,0,9
/content/xslt/src/xslt/txEXSLTFunctions,3.332,3087.999,3.536,2,47
nsIScriptChannel,3.062,0.0,0.953,0,0
/ipc/chromium/src/base/gfx/native_widget_types,7.639,10.387,3.535,9,2
/modules/freetype2/include/freetype/internal/autohint,3.062,0.0,3.534,0,5
/extensions/universalchardet/src/base/nsUniversalDetector,4.56,96.739,3.536,5,10
