node,page_rank,betweenness,closeness,indegree,outdegree
,2.919,0.0,0.876,0,0
/widget/src/cocoa/nsCocoaFeatures,2.919,0.0,3.448,0,1
location/location-misc,2.919,0.0,0.876,0,0
/dbm/src/mktemp,3.963,5220.65,3.447,4,3
/rdf/util/src/nsRDFResource,3.286,1370.018,3.448,1,20
/js/jsd/jsd_hook,3.777,2.544,3.447,4,11
/gfx/angle/src/compiler/preprocessor/new/Context,7.631,12833.362,3.447,4,8
/accessible/src/other/nsXULMenuAccessibleWrap,2.919,0.0,3.447,0,1
/netwerk/mime/nsMIMEHeaderParamImpl,3.031,34.198,3.448,2,35
/modules/libmar/tool/mar,2.919,0.0,3.447,0,5
/ipc/chromium/src/base/lock,23.822,9219.763,3.447,37,2
nsIRDFNode,2.919,0.0,0.876,0,0
/gfx/skia/include/utils/SkSfntUtils,3.274,65.479,3.447,1,5
cairo-png,2.919,0.0,0.876,0,0
/gfx/cairo/cairo/test/read_png,4.349,510.204,3.448,3,8
/toolkit/crashreporter/google-breakpad/src/tools/linux/dump_syms/dump_syms,2.919,0.0,3.447,0,1
/widget/src/qt/nsWindow,4.781,5492.259,3.448,7,64
/xpcom/base/nsAtomicRefcnt,66.893,9132.674,3.448,261,5
nsIDOMHashChangeEvent,2.919,0.0,0.876,0,0
/intl/uconv/ucvlatin/cp1258,2.919,0.0,0.876,0,0
/media/libpng/pngwio,2.919,0.0,3.447,0,1
/gfx/cairo/cairo/src/cairo-user-font-private,3.16,0.0,3.447,1,2
/media/libvorbis/lib/mdct,6.434,0.0,3.447,5,1
/build/win32/crashinject,2.919,0.0,0.876,0,0
nsIDOMMutationEvent,2.919,0.0,0.876,0,0
/security/nss/cmd/libpkix/testutil/testutil_nss,15.25,68062.011,3.448,61,43
/gfx/skia/src/views/SkListView,2.919,0.0,3.446,0,6
mozilla/plugins/BrowserStreamParent,2.919,0.0,0.876,0,0
io,2.919,0.0,0.876,0,0
/extensions/universalchardet/src/base/Big5Freq,2.919,0.0,0.876,0,0
/content/base/src/nsGenericElement,36.154,702484.041,3.448,192,125
/dom/base/nsDOMWindowUtils,3.011,11081.501,3.448,3,78
/security/nss/cmd/lib/derprint,3.188,6.96,3.448,2,8
/netwerk/protocol/http/nsHttpTransaction,3.229,480.52,3.448,5,46
/content/base/public/nsContentCID,6.799,0.0,3.447,51,0
nsIDOMGlobalPropertyInitializer,2.919,0.0,0.876,0,0
nsIGlobalHistory,2.919,0.0,0.876,0,0
nsIDOMHTMLBodyElement,2.919,0.0,0.876,0,0
/layout/inspector/src/inCSSValueSearch,3.051,1.225,3.448,2,23
nsIDOMGeoPosition,2.919,0.0,0.876,0,0
/media/libvpx/vpx_config,136.379,7.167,3.447,18,1
nsISupportsPriority,2.919,0.0,0.876,0,0
inISearchProcess,2.919,0.0,0.876,0,0
skia/SkBlurMaskFilter,2.919,0.0,0.876,0,0
/xpcom/ds/nsIUnicharBuffer,3.506,179.713,3.448,3,5
/other-licenses/7zstub/src/Windows/COM,3.654,0.071,3.447,2,5
nsIStreamTransportService,2.919,0.0,0.876,0,0
/xpcom/build/XPCOM,2.919,0.0,3.448,0,47
/media/libvpx/vp8/decoder/x86/idct_blk_sse2,2.919,0.0,3.447,0,3
/extensions/spellcheck/hunspell/src/hunspell,3.228,102.315,3.448,2,15
/content/html/document/src/nsHTMLDocument,3.523,26069.626,3.448,10,106
/gfx/skia/include/core/SkWriter32,18.034,3762.608,3.448,44,8
/js/src/methodjit/CodeGenIncludes,3.351,0.0,3.446,2,0
/gfx/skia/src/animator/SkDisplayEvent,5.819,1220.395,3.447,7,28
/ipc/chromium/src/third_party/libevent/test/regress_http,3.055,16.774,3.448,1,19
/gfx/cairo/cairo/src/cairo-rectangular-scan-converter,3.838,12251.794,3.448,4,17
nsIDOMMimeTypeArray,2.919,0.0,0.876,0,0
/content/events/src/nsDOMDeviceMotionEvent,3.469,2146.942,3.448,3,16
/toolkit/crashreporter/google-breakpad/src/common/mac/GTMDefines,2.919,0.0,0.876,0,0
/xpcom/tests/component/TestComponent,2.919,0.0,3.447,0,2
/editor/txtsvc/public/nsITextService,2.919,0.0,3.447,0,1
/content/svg/content/src/nsSVGTextPathElement,3.157,4115.214,3.448,3,26
/ipc/chromium/src/chrome/common/x11_util,8.003,7873.634,3.448,4,7
/accessible/src/html/nsHTMLTableAccessible,12.004,13869.005,3.448,8,47
/nsprpub/pr/tests/openfile,2.919,0.0,3.448,0,8
/toolkit/crashreporter/google-breakpad/src/common/mac/MachIPC,5.807,33.489,3.448,5,1
/xpcom/components/ModuleLoader,2.919,0.0,3.447,0,1
nsIPluginStreamInfo,2.919,0.0,0.876,0,0
/uriloader/prefetch/OfflineCacheUpdateGlue,3.149,70.136,3.448,2,18
/media/libvpx/vpx/vp8e,3.14,32.667,3.447,1,5
/modules/freetype2/src/otvalid/otvbase,6.633,0.0,3.447,8,5
Files,2.919,0.0,0.876,0,0
mozilla/_ipdltest/PTestFailedCtorSubsubParent,2.919,0.0,0.876,0,0
/parser/html/nsHtml5Portability,5.332,3551.094,3.448,12,18
/js/src/jspropertycacheinlines,4.056,40.973,3.447,6,11
/security/nss/lib/ckfw/capi/constants,4.138,5.5,3.447,3,4
/content/html/content/src/nsHTMLOptionElement,3.037,24.327,3.448,3,43
/media/libjpeg/jdmaster,3.979,956.338,3.448,3,13
/layout/base/nsLayoutUtils,14.692,476162.154,3.448,121,102
nsIAtomService,2.919,0.0,0.876,0,0
mozilla/jsipc/PContextWrapperParent,2.919,0.0,0.876,0,0
/toolkit/components/satchel/nsFormFillController,2.992,0.0,3.448,1,35
/netwerk/cookie/nsCookieService,3.23,1986.179,3.448,2,44
/content/events/src/nsDOMHashChangeEvent,3.14,0.844,3.448,2,15
termio,2.919,0.0,0.876,0,0
nsIDOMHTMLElement,2.919,0.0,0.876,0,0
/modules/libpref/public/Preferences,2.919,0.0,3.448,0,9
arpa/inet,2.919,0.0,0.876,0,0
/widget/src/gtkxtbin/gtk2xtbin,4.063,7628.324,3.448,2,4
sym,2.919,0.0,0.876,0,0
/gfx/skia/include/core/SkFlate,4.107,15.209,3.447,2,3
/ipc/chromium/src/chrome/common/worker_messages,2.919,0.0,3.447,0,3
/security/nss/lib/libpkix/include/pkix_sample_modules,3.402,1.198,3.447,1,4
cns6,2.919,0.0,0.876,0,0
/toolkit/crashreporter/google-breakpad/src/client/linux/minidump_writer/linux_dumper,3.988,7650.813,3.448,5,12
/security/nss/lib/smime/cmsudf,4.035,2460.445,3.448,7,20
/content/canvas/src/CustomQS_Canvas2D,2.919,0.0,3.448,0,17
