node,page_rank,betweenness,closeness,indegree,outdegree
,2.639,0.0,0.786,0,0
/gfx/angle/src/libGLESv2/mathutil,5.119,0.667,3.139,6,3
/tools/profiler/libunwind/src/tests/Gtest-bt,4.883,3332.0,3.139,1,8
nsIDOMDOMStringList,2.639,0.0,0.786,0,0
/tools/profiler/libunwind/src/src/x86_64/Lresume,2.639,0.0,3.138,0,1
console,2.639,0.0,0.786,0,0
/content/base/src/nsFrameMessageManager,3.657,35341.878,3.14,10,48
/gfx/skia/src/ports/FontHostConfiguration_android,3.291,2776.12,3.139,4,6
/modules/freetype2/src/raster/rastpic,4.386,1661.736,3.139,4,5
mozilla/css/StyleRule,2.639,0.0,0.786,0,0
a.out,2.639,0.0,0.786,0,0
/gfx/cairo/cairo/src/cairo-win32,3.943,19.306,3.139,10,1
/ipc/chromium/src/chrome/common/ipc_message,29.455,572032.684,3.139,70,10
/tools/profiler/libunwind/src/src/ia64/Gis_signal_frame,4.883,3331.0,3.139,1,5
mozilla/LookAndFeel,2.639,0.0,0.786,0,0
/toolkit/mozapps/update/updater/progressui_gonk,2.639,0.0,3.138,0,1
/dom/base/nsDOMException,3.302,9322.138,3.139,6,26
mozilla/IHistory,2.639,0.0,0.786,0,0
/gfx/skia/src/opts/SkBlitRow_opts_arm,2.639,0.0,3.139,0,8
/gfx/harfbuzz/src/hb-ot-layout-common-private,4.526,169410.313,3.139,7,9
/ipc/chromium/src/base/multiprocess_test,3.684,1482.868,3.139,5,8
/dom/indexedDB/IndexedDatabaseInlines,2.783,0.0,3.139,3,6
/security/nss/lib/libpkix/pkix_pl_nss/pki/pkix_pl_certpolicymap,7.077,45.65,3.139,7,9
/media/libopus/silk/ana_filt_bank_1,2.858,0.0,3.138,1,3
nsIContentSecurityPolicy,2.639,0.0,0.786,0,0
/toolkit/crashreporter/google-breakpad/src/client/linux/handler/exception_handler,5.794,83373.905,3.139,9,22
/nsprpub/pr/tests/foreign,2.639,0.0,3.139,0,27
/ipc/chromium/src/base/test_file_util_mac,2.639,0.0,3.139,0,5
/gfx/skia/src/gpu/GrGLSL,3.569,3.5,3.139,4,6
/layout/xul/base/src/nsScrollbarFrame,2.995,2085.797,3.139,7,23
/ipc/ipdl/test/cxx/TestBadActor,3.683,0.0,3.138,1,3
nsIZipReader,2.639,0.0,0.786,0,0
/security/nss/cmd/libpkix/pkix/util/test_list,2.67,0.661,3.139,1,12
/gfx/skia/src/animator/SkDrawPaint,4.029,261.08,3.139,8,24
/js/src/jsapi-tests/testScriptObject,2.639,0.0,3.139,0,3
/security/nss/lib/libpkix/pkix_pl_nss/system/pkix_pl_hashtable,9.686,372.261,3.139,11,13
/ipc/chromium/src/base/linked_ptr_unittest,2.639,0.0,3.138,0,4
/dom/system/windows/nsHapticFeedback,17.596,0.0,0.786,1,1
/gfx/skia/include/views/SkTextBox,3.743,509.675,3.139,6,5
/security/nss/lib/ssl/sslerr,8.66,3343.044,3.139,22,5
/gfx/skia/include/core/SkUtils,14.724,961.926,3.139,43,6
/security/nss/lib/zlib/gzwrite,3.521,1367.491,3.139,3,11
/xpcom/reflect/xptcall/src/md/unix/xptcstubs_ppc_linux,2.639,0.0,3.139,0,9
/gfx/thebes/gfxHarfBuzzShaper,3.099,37331.949,3.139,6,40
/widget/tests/TestAppShellSteadyState,2.639,0.0,3.139,0,22
/intl/lwbrk/src/nsJISx4501LineBreaker,4.113,3273.645,3.139,3,14
nsITransactionManager,2.639,0.0,0.786,0,0
/gfx/angle/src/libEGL/main,4.373,528.644,3.139,4,7
/ipc/chromium/src/chrome/common/page_transition_types,2.888,0.0,3.139,1,3
elf,2.639,0.0,0.786,0,0
/tools/profiler/libunwind/src/src/hppa/Gget_save_loc,4.883,3322.0,3.139,1,4
/modules/freetype2/builds/vms/ftsystem,2.639,0.0,3.139,0,11
OMX_Component,2.639,0.0,0.786,0,0
/intl/uconv/ucvibm/nsCP862ToUnicode,3.038,0.034,3.139,2,7
/gfx/skia/src/gpu/GrGLDefaultInterface_none,2.639,0.0,3.138,0,1
/netwerk/test/TestStandardURL,2.639,0.0,3.139,0,10
/toolkit/system/dbus/nsNetworkManagerListener,3.182,1855.252,3.139,2,16
mozilla/plugins/PluginModuleChild,2.639,0.0,0.786,0,0
/gfx/layers/d3d9/CanvasLayerD3D9,2.827,60.261,3.14,2,28
/toolkit/components/statusfilter/nsBrowserStatusFilter,2.996,201.362,3.139,2,15
ISimpleDOMNode_i,2.639,0.0,0.786,0,0
/intl/hyphenation/src/hnjstdio,6.304,6276.312,3.139,2,8
/gfx/harfbuzz/src/hb-cache-private,3.451,0.0,3.139,1,2
/tools/profiler/libunwind/src/include/tdep-mips/jmpbuf,2.639,0.0,0.786,0,0
cutils/log,2.639,0.0,0.786,0,0
/gfx/skia/include/xml/SkBML_WXMLParser,2.639,0.0,3.139,0,5
/content/base/src/nsCCUncollectableMarker,4.07,27009.347,3.139,17,35
nsIAccessibleEvent,2.639,0.0,0.786,0,0
