node,page_rank,betweenness,closeness,indegree,outdegree
,2.818,0.0,0.859,0,0
/modules/libbz2/src/decompress,3.581,4.5,3.351,1,6
/toolkit/crashreporter/google-breakpad/src/client/windows/crash_generation/crash_generation_server,4.175,35.696,3.352,5,9
/intl/locale/src/windows/nsCollationWin,2.914,0.0,3.352,1,26
direct/types,2.818,0.0,0.859,0,0
nsIDOMFontFaceList,2.818,0.0,0.859,0,0
nsIURL,2.818,0.0,0.859,0,0
nsIAppStartup,2.818,0.0,0.859,0,0
/netwerk/cache/nsCacheService,3.994,5783.607,3.352,11,50
/gfx/skia/src/animator/SkDump,4.021,709.109,3.352,6,17
nsIProperty,2.818,0.0,0.859,0,0
/js/xpconnect/src/nsScriptError,2.869,506.453,3.352,1,19
/rdf/tests/triplescat/triplescat,2.818,0.0,3.352,0,22
base/metrics/histogram,2.818,0.0,0.859,0,0
/parser/htmlparser/public/nsITokenizer,3.907,56144.141,3.352,9,9
/nsprpub/pr/tests/formattm,2.818,0.0,3.351,0,3
/gfx/cairo/libpixman/src/pixman-region16,3.377,0.0,3.351,1,5
/gfx/skia/src/animator/SkAnimateSet,3.504,99.064,3.352,5,21
/gfx/skia/src/gpu/SkGpuCanvas,2.889,11.041,3.351,1,12
/nsprpub/pr/tests/lltest,2.818,0.0,3.352,0,11
/netwerk/test/TestMakeAbs,2.818,0.0,3.352,0,9
/layout/xul/base/src/grid/nsGrid,3.615,29.89,3.352,6,23
/gfx/thebes/gfxUnicodeProperties,5.764,7754.431,3.352,11,5
/modules/zlib/src/zutil,9.145,152755.967,3.351,9,6
/gfx/src/nsThebesGfxFactory,2.818,0.0,3.352,0,14
/intl/uconv/src/nsUTF8ConverterService,2.991,273.995,3.352,2,18
/other-licenses/atk-1.0/atk/atkcomponent,3.647,963.364,3.351,4,2
lockdep,2.818,0.0,0.859,0,0
/js/src/yarr/pcre/chartables,8.912,0.0,3.35,2,0
/security/nss/lib/libpkix/pkix/top/pkix_validate,6.055,1625.315,3.351,15,25
/intl/uconv/ucvibm/cp855,2.818,0.0,0.859,0,0
/toolkit/crashreporter/google-breakpad/src/common/windows/string_utils,5.393,0.0,3.351,3,1
/ipc/chromium/src/base/waitable_event_posix,2.818,0.0,3.351,0,9
/ipc/chromium/src/base/string_escape,5.266,0.533,3.351,3,3
/gfx/graphite2/src/json,6.751,11.75,3.351,5,1
/gfx/cairo/cairo/src/cairo-clip-private,26.607,1262.032,3.352,28,7
nsIClipboardOwner,2.818,0.0,0.859,0,0
/widget/nsEvent,17.182,0.0,3.351,17,0
nsIPrintStatusFeedback,2.818,0.0,0.859,0,0
/accessible/src/atk/nsApplicationAccessibleWrap,3.741,28259.529,3.352,3,33
/layout/xul/base/src/grid/nsGridRow,4.208,2.474,3.352,7,6
/gfx/skia/src/core/SkScan,2.984,1.151,3.351,2,8
/layout/inspector/src/inDOMUtils,2.904,9.383,3.352,2,37
nsITaggingService,2.818,0.0,0.859,0,0
/js/src/vm/ScopeObject,12.07,259.228,3.351,19,28
webkit/glue/plugins/plugin_list,2.818,0.0,0.859,0,0
/gfx/cairo/libpixman/src/pixman-linear-gradient,4.003,4877.913,3.352,3,9
/content/media/raw/nsRawStructs,3.051,0.0,3.352,2,1
nsIDOMSVGPathSeg,2.818,0.0,0.859,0,0
/gfx/harfbuzz/src/hb-common,51.899,20.564,3.351,38,4
nsIDOMFileList,2.818,0.0,0.859,0,0
/netwerk/protocol/wyciwyg/WyciwygChannelParent,2.818,0.0,3.352,0,21
mozilla/_ipdltest/PTestRacyRPCRepliesChild,2.818,0.0,0.859,0,0
/ipc/glue/StringUtil,2.818,0.0,3.351,0,6
/media/libvorbis/lib/vorbis_lookup,2.818,0.0,3.35,0,4
/ipc/ipdl/test/cxx/TestFailedCtor,3.396,0.0,3.352,1,5
/ipc/chromium/src/base/scoped_handle,5.59,1.873,3.351,8,1
nsICacheSession,2.818,0.0,0.859,0,0
/xpcom/string/public/nsEmbedString,23.877,28.724,3.352,7,2
/widget/windows/JumpListBuilder,3.158,8689.171,3.352,4,31
nsIDOMDOMSettableTokenList,2.818,0.0,0.859,0,0
/nsprpub/pr/src/md/unix/aixwrap,2.818,0.0,0.859,0,0
