node,page_rank,betweenness,closeness,indegree,outdegree
,3.075,0.0,0.926,0,0
/intl/unicharutil/tests/UnicharSelfTest,3.075,0.0,3.51,0,19
/toolkit/crashreporter/client/crashreporter,8.075,7006.687,3.509,7,9
jsshell,3.075,0.0,0.926,0,0
nsCDefaultURIFixup,3.075,0.0,0.926,0,0
/toolkit/crashreporter/google-breakpad/src/processor/testdata/test_app,3.075,0.0,3.509,0,2
/content/base/src/nsCSPService,3.259,2437.574,3.51,3,22
mozilla/net/PWyciwygChannelChild,3.075,0.0,0.926,0,0
nsIRDFObserver,3.075,0.0,0.926,0,0
nsIFormHistory,3.075,0.0,0.926,0,0
/ipc/chromium/src/base/icu_util,4.104,8.726,3.509,2,7
/modules/freetype2/include/freetype/internal/services/svmm,3.075,0.0,0.926,0,0
/toolkit/crashreporter/google-breakpad/src/processor/stackwalker_selftest,3.075,0.0,3.508,0,1
gdk/gdkprivate,3.075,0.0,0.926,0,0
mach/std_types,3.075,0.0,0.926,0,0
mozilla/net/WyciwygChannelParent,3.075,0.0,0.926,0,0
/xpcom/reflect/xptcall/src/md/unix/xptcstubs_unixish_x86,3.075,0.0,3.51,0,11
/intl/uconv/ucvlatin/nsISO88594ToUnicode,3.539,0.033,3.51,2,7
/js/src/assembler/assembler/LinkBuffer,5.266,87.728,3.508,6,5
/nsprpub/pr/include/md/_unixware,3.075,0.0,3.509,0,1
/ipc/chromium/src/base/ref_counted_unittest,3.075,0.0,3.509,0,2
/accessible/build/nsAccessibilityFactory,3.075,0.0,3.51,0,11
/toolkit/crashreporter/google-breakpad/src/google_breakpad/processor/stack_frame_cpu,4.471,2365.957,3.509,9,9
/security/nss/lib/certdb/crl,7.14,39158.662,3.51,17,49
/gfx/angle/src/compiler/SearchSymbol,3.978,0.0,3.508,2,6
nsIXTFElement,3.075,0.0,0.926,0,0
/accessible/src/xforms/nsXFormsWidgetsAccessible,3.427,0.0,3.51,2,15
/security/nss/cmd/signtool/util,3.826,1307.982,3.51,6,29
/gfx/cairo/libpixman/src/pixman-x64-mmx-emulation,3.075,0.0,0.926,0,0
VG/openvg,3.075,0.0,0.926,0,0
/nsprpub/pr/src/malloc/prmem,737.244,2540306.163,3.51,652,7
/modules/libimg/png/mozpngconf,22.952,5921.0,3.509,8,1
/modules/freetype2/include/freetype/internal/ftmemory,3.075,0.0,3.508,0,6
/content/html/content/src/nsHTMLOListElement,3.151,0.0,3.51,1,23
/toolkit/mozapps/update/updater/resource,3.884,0.0,3.508,2,0
/widget/src/xpwidgets/GfxDriverInfo,3.982,7.499,3.51,4,7
mozilla/PluginLibrary,3.075,0.0,0.926,0,0
nsIDOMHTMLLegendElement,3.075,0.0,0.926,0,0
/layout/base/nsFrameTraversal,3.732,3346.169,3.51,6,18
/js/src/jsfuninlines,4.554,0.0,3.509,5,2
/layout/tables/nsTablePainter,3.651,12.407,3.51,7,29
/gfx/angle/src/compiler/preprocessor/compile,10.299,0.2,3.509,7,1
/nsprpub/pr/src/md/windows/ntgc,3.075,0.0,3.51,0,3
/media/libvpx/vpx_scale/generic/gen_scalers,3.597,987.0,3.509,1,2
/netwerk/protocol/http/HttpChannelParentListener,3.29,4.003,3.51,2,22
nsIContentDispatchChooser,3.075,0.0,0.926,0,0
/netwerk/base/src/nsBaseChannel,4.493,2461.108,3.51,10,35
nsIXPConnect,3.075,0.0,0.926,0,0
/security/nss/cmd/libpkix/pkix/params/test_procparams,3.11,4.064,3.509,1,14
/layout/generic/nsLineLayout,4.644,6349.81,3.51,14,49
/ipc/chromium/src/chrome/common/x11_util,7.651,8634.24,3.509,3,8
/intl/uconv/ucvlatin/nsUnicodeToCP874,3.539,0.033,3.51,2,7
libgnomeui/gnome-icon-lookup,3.075,0.0,0.926,0,0
nsIScriptableUnescapeHTML,3.075,0.0,0.926,0,0
/toolkit/crashreporter/test/dumputils,3.075,0.0,3.51,0,7
/intl/unicharutil/tests/NormalizationTest,5.977,2964.0,3.51,1,15
/js/src/yarr/yarr/RegexCommon,4.235,0.0,3.508,2,0
/security/nss/lib/libpkix/pkix_pl_nss/system/pkix_pl_oid,12.739,659.492,3.51,27,18
/nsprpub/pr/src/md/unix/darwin,3.075,0.0,3.51,0,5
nsIFormSubmitObserver,3.075,0.0,0.926,0,0
