bugID,daily_crash,daily_user
519926,0,0
370789,0,0
706140,0,0
752286,0.0,0.0
758537,0,0
789456,0.0,0.0
783271,0.0,0.0
383977,0,0
681135,0.0,0.0
366956,0,0
676805,0.0,0.0
619045,0.0,0.0
733092,0,0
736099,0,0
687367,0,0
590721,0.0,0.0
750051,0,0
661158,0.0,0.0
707147,0.0,0.0
679905,0.0,0.0
761004,0,0
555563,0.0,0.0
761003,0,0
614713,0.0,0.0
378682,0,0
107545,0,0
389194,0,0
733322,0.005,0.004
733323,0.005,0.004
733324,0.005,0.004
733325,0.005,0.004
776088,0,0
617718,0.0,0.0
662941,0,0
723445,0.0,0.0
751959,0.0,0.0
674568,0.0,0.0
783496,0,0
623168,0.0,0.0
726395,0,0
812867,0,0
590674,0,0
623161,0,0
400244,0,0
486269,0,0
671279,0,0
623185,0.0,0.0
671271,0.0,0.0
305181,0,0
671276,0.0,0.0
623188,0.0,0.0
302536,0,0
791589,0.0,0.0
636442,0,0
597535,0.0,0.0
626841,0.0,0.0
587806,0.0,0.0
587807,0.0,0.0
702487,0.0,0.0
702481,0.0,0.0
737928,0.025,0.004
754286,0,0
602157,0.0,0.0
579558,0.0,0.0
740040,0,0
348981,0,0
745837,0,0
743593,0.0,0.0
773962,0.0,0.0
478527,0,0
773964,0.0,0.0
724953,0,0
802510,0,0
781645,0.0,0.0
789059,0.0,0.0
610709,0.0,0.0
626606,0.0,0.0
817509,0,0
474080,0,0
649005,0.0,0.0
683664,0.0,0.0
668438,0.0,0.0
745343,0,0
742426,0,0
790180,0,0
719795,0.005,0.004
619601,0.0,0.0
608021,0.0,0.0
752379,0.0,0.0
769565,0.0,0.0
769564,0.0,0.0
148245,0,0
596863,0.0,0.0
758855,0,0
758854,0,0
587064,0.0,0.0
437142,0,0
591664,0.0,0.0
688577,0.0,0.0
803125,0.0,0.0
737953,0,0
737952,0,0
808324,0.0,0.0
737957,0,0
736421,0,0
736422,0,0
682621,0.0,0.0
613716,0.0,0.0
306787,0,0
363272,0,0
772168,0,0
734719,0,0
345659,0,0
596484,0.0,0.0
823423,0,0
694992,0,0
664916,0.0,0.0
761485,0.0,0.0
601543,0.0,0.0
735032,0.0,0.0
781265,0.0,0.0
619048,0.0,0.0
786815,0,0
619043,0.0,0.0
691370,0.0,0.0
720480,0.0,0.0
619044,0.0,0.0
398733,0,0
764399,0,0
640272,0.0,0.0
676023,0.0,0.0
717658,0.0,0.0
695261,0,0
698349,0.0,0.0
727759,0.013,0.003
431906,0,0
757506,0,0
646302,0.0,0.0
756059,0,0
598052,0.0,0.0
585314,0.0,0.0
795900,0,0
803495,0,0
814886,0,0
785629,0.001,0.001
812501,0,0
809150,0.036,0.01
245295,0,0
711794,0.0,0.0
777907,0,0
736570,0,0
778459,0,0
645773,0.0,0.0
787700,0,0
713209,0.0,0.0
100222,0,0
777695,0,0
738653,0.001,0.001
738307,0,0
738306,0,0
771535,0.0,0.0
738308,0,0
692283,0.0,0.0
789423,0,0
751139,0.0,0.0
765252,0.0,0.0
629120,0.0,0.0
394980,0,0
747602,0.0,0.0
350370,0,0
811612,0.0,0.0
804458,0.0,0.0
344557,0,0
537379,0,0
338129,0,0
503418,0,0
810764,0,0
751829,0,0
391974,0,0
789735,0.0,0.0
750198,0,0
808411,0,0
596710,0.0,0.0
503679,0,0
733793,0.0,0.0
792825,0.0,0.0
750195,0,0
750197,0,0
792004,0.0,0.0
716302,0.0,0.0
782267,0.0,0.0
361617,0,0
812585,0.005,0.003
738279,0.0,0.0
503384,0,0
723870,0,0
169951,0,0
823951,0.002,0.002
642329,0.0,0.0
785778,0.0,0.0
712791,0,0
733086,0,0
712171,0.0,0.0
400180,0,0
750069,0.0,0.0
400185,0,0
649028,0.0,0.0
695875,0.0,0.0
692980,0.0,0.0
238322,0,0
358173,0,0
736220,0.005,0.004
612383,0.0,0.0
762700,0.0,0.0
563358,0.0,0.0
679933,0,0
612546,0,0
612547,0.0,0.0
825505,0,0
615989,0.0,0.0
625351,0.0,0.0
776472,0.0,0.0
730688,0,0
813610,0,0
624510,0.0,0.0
559074,0.0,0.0
428263,0,0
813619,0.031,0.01
740850,0,0
407749,0,0
424770,0,0
593374,0.0,0.0
741504,0.0,0.0
