bugID,daily_crash,daily_user
732065,1.437,0.149
555139,0.429,0.095
528930,0,0
622152,3.201,0.319
763889,0.011,0.008
321224,0,0
637367,0.163,0.026
411147,0,0
690071,20.387,0.838
780764,0.001,0.001
660190,0.213,0.066
736832,0.465,0.093
570350,0.064,0.019
736526,0.001,0.001
736522,0.001,0.001
564089,0.0,0.0
630297,0,0
655574,0.122,0.057
679412,149.212,1.809
294833,0,0
688992,159.315,2.108
659064,0,0
550248,1.381,0.095
585943,0.027,0.014
585942,79.189,0.198
591328,143.285,0.025
594942,0.183,0.02
658195,0.002,0.002
480352,0,0
600042,0.041,0.022
543649,0.0,0.0
142542,0,0
543646,0.0,0.0
594808,0.0,0.0
751839,19.985,0.125
552248,0.0,0.0
787685,0.004,0.002
789033,1.76,0.542
805751,0.017,0.013
691304,0.133,0.083
390032,0,0
606944,0.0,0.0
718746,26.629,0.523
778714,2.774,0.447
778243,4.651,0.306
733927,0.08,0.04
532528,0,0
375406,0,0
749816,0.0,0.0
520554,0,0
446181,0,0
738591,23.048,0.999
629351,1.023,0.242
475573,0,0
527785,0,0
541646,0.0,0.0
159468,0,0
793416,0.013,0.01
616288,0.057,0.036
615044,1.734,0.32
615043,0.127,0.057
702238,0.335,0.041
615041,0.097,0.042
642462,0.025,0.023
816453,0.696,0.165
816451,0.274,0.083
691985,2.991,0.55
707388,2.09,0.285
706343,19.967,1.288
716594,0.235,0.118
666751,0.217,0.072
551746,0.0,0.0
669033,615.119,4.786
758572,0.001,0.001
434458,0,0
730035,28.393,1.68
777552,0.045,0.031
631499,0.02,0.007
503196,0,0
744053,0.004,0.004
631496,4.093,0.61
683317,0.002,0.002
391974,0,0
470874,0,0
750019,0.193,0.101
660978,0.052,0.037
575886,0.089,0.039
542201,0.0,0.0
542203,0.0,0.0
522575,0,0
704611,0.039,0.027
536528,0,0
581284,0.005,0.005
670120,0.016,0.016
530279,0,0
592239,1.7,0.053
753663,0.007,0.007
753661,1.49,0.343
498751,0,0
614886,2.359,0.304
762494,0,0
783271,0.091,0.05
729368,0.491,0.182
490102,0,0
668344,0.002,0.002
598498,5.152,0.125
420915,0,0
647694,0.035,0.022
581756,0.771,0.059
558066,0,0
614082,0.037,0.021
422044,0,0
700572,2.571,0.463
605083,0.045,0.017
633232,0.251,0.091
682041,3.543,0.686
749256,0.117,0.091
772652,0.098,0.049
335896,0,0
97226,0,0
733670,0.031,0.02
513544,0,0
622892,8.36,0.672
797709,0.254,0.131
726934,0.284,0.155
682598,0.846,0.377
718195,0.039,0.007
682593,0.127,0.083
682594,0.015,0.01
682595,0.305,0.055
718192,6.993,0.624
682597,0.045,0.035
690139,11.653,0.736
595957,39.406,0.094
637282,0.295,0.165
637283,1.292,0.281
586882,45.616,0.317
563573,0.724,0.049
364427,0,0
476547,0,0
759438,3.074,0.407
437452,0,0
475084,0,0
718993,15.886,1.245
534036,0,0
701229,11.236,0.954
701739,0.013,0.013
531603,0,0
489546,0,0
493905,0,0
656729,145.239,3.266
706501,0.0,0.0
731171,0.385,0.138
749649,0.037,0.008
701224,0.912,0.248
556551,0,0
408535,0,0
373919,0,0
608462,0.232,0.05
596429,0,0
604756,0.16,0.035
604753,5.076,0.462
502765,0,0
699457,0.116,0.065
315850,0,0
663691,0.025,0.013
650601,0,0
804368,0.0,0.0
620490,0,0
516735,0,0
677551,12.454,1.015
813947,1.007,0.205
813945,3.616,0.487
672077,0.626,0.169
466024,0,0
744837,0.104,0.058
770861,0.003,0.003
751623,0.0,0.0
540690,0.0,0.0
540692,0,0
778522,0.0,0.0
794053,0.012,0.001
622886,0.0,0.0
771407,0.001,0.001
777654,4.694,0.544
646184,0.0,0.0
472533,0,0
720506,0.001,0.001
779657,25.403,0.239
549260,0.136,0.051
234620,0,0
612665,0.359,0.091
657892,1.443,0.352
606536,5.139,0.339
756412,0.066,0.056
704866,0.496,0.046
577567,0,0
572040,0,0
441714,0,0
760781,0.0,0.0
647366,68.787,0.768
705735,0.0,0.0
705730,0,0
691110,47.837,0.822
550867,0.149,0.06
550862,1.299,0.149
460706,0,0
248479,0,0
712628,110.596,0.037
590683,0.017,0.013
639303,3.486,0.56
639302,17.821,1.309
652128,0.002,0.002
639304,66.64,2.137
612274,30.288,1.448
639308,16.091,0.609
612270,28.483,1.398
612272,0.301,0.094
764409,0.535,0.154
671644,0,0
527339,0,0
393141,0,0
624397,0,0
771983,0.188,0.098
802037,1.058,0.231
579740,0.0,0.0
733323,0.023,0.018
733324,0.023,0.018
624029,0.035,0.011
714627,0.508,0.24
801057,14.594,0.188
706283,5.328,0.662
706281,0.15,0.063
536772,0,0
617212,5.944,0.568
315286,0,0
698813,0.006,0.003
754473,0.176,0.072
440569,0,0
209598,0,0
817391,0.488,0.118
817396,0.096,0.019
422722,0,0
307444,0,0
645072,3.394,0.238
736830,0.99,0.405
760415,0.011,0.011
139817,0,0
609254,0.228,0.127
618293,0.267,0.023
609252,0,0
708285,0.283,0.123
489970,0,0
683059,37.036,1.703
719108,0.227,0.076
719109,3.5,0.555
719104,0.801,0.265
719105,3.634,0.508
719106,19.131,1.279
719107,0.134,0.086
404616,0,0
679656,36.668,1.003
773108,0.005,0.005
750315,0.195,0.105
720298,1.617,0.513
483083,0,0
582242,0.0,0.0
736507,0.205,0.11
570376,0.25,0.045
637304,0.571,0.292
637308,120.733,0.321
554401,13.439,0.256
679386,0.159,0.116
534736,0,0
701501,0.0,0.0
146797,0,0
601089,2.062,0.044
757739,0.002,0.002
611377,2.597,0.387
594966,0.0,0.0
591658,0.042,0.013
557011,0.0,0.0
591304,1.473,0.126
591657,0.083,0.042
715829,0.063,0.034
762115,0.0,0.0
561299,0.58,0.107
727140,0.001,0.001
693451,3.508,0.113
604564,0.0,0.0
788495,0.004,0.004
695430,37.273,1.462
792703,0.061,0.024
752501,0.014,0.013
635962,0.002,0.002
644125,3.358,0.17
635960,0.285,0.167
352606,0,0
621151,0.028,0.028
644128,3.264,0.105
525277,0,0
525276,0,0
537557,0,0
718765,0.004,0.003
733841,0.004,0.004
763444,7.882,0.417
629705,0.509,0.148
636430,0,0
636431,0.019,0.014
636432,0.0,0.0
545078,5.59,0.128
636434,0.0,0.0
775972,4.281,0.472
569669,2.608,0.118
729817,0.008,0.008
700732,0.403,0.145
689107,162.555,2.174
656554,3.592,0.364
706779,0.997,0.306
681378,1.572,0.15
706774,5.313,0.66
666325,0.165,0.048
444490,0,0
543665,0.0,0.0
711564,0.309,0.006
496190,0,0
549676,0.902,0.033
595154,0.138,0.016
496199,0,0
711568,910.579,0.001
336971,0,0
595278,0.451,0.028
591878,0,0
591879,0.264,0.029
821978,5.702,0.496
119693,0,0
562671,0,0
793473,0.003,0.002
180187,0,0
786742,37.876,0.659
793475,0.087,0.001
505815,0,0
693872,2.604,0.558
696806,0.044,0.033
818962,0.182,0.099
735682,380.919,2.784
356748,0,0
595375,0.692,0.008
585941,61.635,0.18
595377,0.708,0.051
640934,6.0,1.133
492675,0,0
774622,0.495,0.108
344064,0,0
681593,0.053,0.037
782981,0.001,0.001
630877,0.613,0.188
732508,0.0,0.0
572187,1.06,0.09
625709,0,0
573590,0.006,0.006
634373,0,0
629959,0,0
629950,0.056,0.02
726043,0.0,0.0
680862,8.923,0.426
750033,0.002,0.001
467499,0,0
533717,0,0
467493,0,0
613182,4.602,0.401
594357,0,0
705941,0.519,0.29
463861,0,0
654725,0,0
593583,0.0,0.0
592214,0.004,0.004
769754,3.153,0.543
522880,0,0
515997,0,0
812307,0.747,0.212
817704,0.016,0.011
785983,0.005,0.005
702217,13.898,0.919
641227,0.186,0.028
641226,0.0,0.0
641224,0.062,0.023
639519,0.448,0.23
358290,0,0
783517,1.929,0.163
635677,5.849,0.511
558046,0,0
558047,0,0
488417,0,0
646895,0,0
444253,0,0
604910,14.076,1.201
641327,0.053,0.021
558117,0,0
550676,0,0
655940,0.433,0.028
682067,4.291,0.487
772631,9.059,0.738
223144,0,0
602773,0.229,0.032
678713,0.022,0.022
678710,3.449,0.7
673521,0.019,0.005
754807,0.001,0.001
578375,6.33,0.067
475313,0,0
564455,1.276,0.094
199541,0,0
689929,0.085,0.058
786986,0.94,0.274
613716,1.253,0.191
555917,0.0,0.0
473040,0,0
543327,0.0,0.0
595975,0,0
334833,0,0
726677,23.532,0.875
669948,0.259,0.118
703624,0.32,0.079
663328,0.036,0.023
663329,5.148,0.707
663326,0.58,0.179
663327,0.435,0.076
663325,0.015,0.015
588931,0.255,0.061
531663,0,0
531665,0,0
455773,0,0
531668,0,0
687991,0.0,0.0
521426,0,0
403272,0,0
408518,0,0
744847,0.852,0.088
695338,0.172,0.012
179524,0,0
569328,0.02,0.02
134769,0,0
719373,0.001,0.001
768364,0.003,0.001
727604,12.093,1.211
793866,0.066,0.044
133238,0,0
452045,0,0
753504,0.002,0.002
805754,0.239,0.011
622611,0,0
650664,0.284,0.074
628622,50.2,1.874
562442,1.288,0.059
788559,0.0,0.0
637118,0.934,0.206
569498,0.0,0.0
635056,0,0
569493,0,0
697459,15.123,0.672
571976,0.0,0.0
699347,0.171,0.101
364007,0,0
479326,0,0
87610,0,0
756380,0.017,0.015
599488,0.0,0.0
659637,0.014,0.012
613950,0.083,0.055
643674,9.155,0.951
540416,0.0,0.0
595740,4.957,0.086
595743,5.773,0.141
647600,0,0
590512,3.447,0.046
662148,0.169,0.071
530291,0,0
762902,0.001,0.001
413079,0,0
482128,0,0
710559,31.238,0.777
705717,0,0
630467,0.381,0.129
601982,0.0,0.0
503650,0,0
730460,0.0,0.0
730461,0.794,0.276
778102,72.036,1.62
581185,0,0
581184,1.65,0.059
519340,0,0
519341,0,0
519343,0,0
519344,0,0
664795,7.248,0.195
671840,0.105,0.011
689738,1.712,0.255
681122,0.114,0.072
676819,1.256,0.354
681129,0.0,0.0
436444,0,0
801821,0.0,0.0
531069,0,0
374810,0,0
374815,0,0
602183,0,0
759177,0.498,0.201
752379,0.0,0.0
592916,0,0
610513,0.0,0.0
657280,0.046,0.012
697435,4.258,0.491
653675,0,0
645951,0.018,0.007
723478,10.114,0.872
488311,0,0
349507,0,0
524462,0,0
723471,0.896,0.265
723473,0.346,0.134
723476,0.004,0.003
791001,0.01,0.008
327691,0,0
327695,0,0
428796,0,0
760439,0.033,0.011
650399,0.038,0.032
632359,0,0
735836,14.918,0.897
741053,0.017,0.015
741052,0.0,0.0
702493,0.0,0.0
536020,0,0
536021,0,0
671468,112.345,2.079
622116,0.003,0.003
705159,10.134,0.737
705154,0.0,0.0
674173,1.918,0.203
817514,0.002,0.002
649017,0.0,0.0
709860,2.796,0.274
657752,0,0
618549,0.351,0.052
332746,0,0
764997,0.0,0.0
797374,0.948,0.172
591678,6.946,0.108
671284,2.971,0.53
557034,0.0,0.0
613728,0.034,0.025
671281,0.261,0.141
467234,0,0
195011,0,0
737780,0.054,0.046
762137,0.003,0.002
775197,0.0,0.0
724129,0.0,0.0
808115,0.383,0.235
775193,23.99,0.597
608639,2.918,0.428
803536,0.011,0.01
803535,0.085,0.001
659287,0.004,0.004
591583,146.925,0.383
517690,0,0
805797,0.017,0.006
561308,0.761,0.035
512406,0,0
789568,0.059,0.046
793983,5.514,0.552
814096,0.944,0.264
546766,0.042,0.042
546764,0.0,0.0
583555,1.319,0.169
640895,0,0
524921,0,0
540080,0.0,0.0
569688,4.098,0.098
563651,0,0
789696,4.091,0.258
667315,0.063,0.013
791866,0.057,0.029
792857,0,0
607053,6.299,0.43
607057,24.097,1.034
607058,0.017,0.01
819588,0.008,0.003
728656,0.006,0.006
310638,0,0
728652,0.012,0.009
728653,0.681,0.24
822272,0.017,0.015
77362,0,0
595351,0.316,0.032
760190,3.527,0.575
650839,43.708,2.07
729831,0.0,0.0
619049,8.161,0.856
747683,0.34,0.067
815276,0.0,0.0
551705,2.129,0.257
819633,0.393,0.16
819631,2.198,0.265
819630,9.882,0.731
524671,0,0
524673,0,0
567936,133.632,0.313
631185,41.17,1.709
370789,0,0
707441,37.254,1.345
758532,0.002,0.002
570150,1.697,0.071
758531,0.031,0.005
526298,0,0
366956,0,0
398733,0,0
670702,0.0,0.0
590721,0.051,0.013
431705,0,0
820072,0.0,0.0
684544,0.0,0.0
472009,0,0
674413,0.997,0.061
542248,0.0,0.0
536562,0,0
601841,0,0
611943,0.009,0.009
611947,0.073,0.028
492123,0,0
599126,117.609,0.071
611944,0.003,0.003
614845,0.033,0.012
665263,0.0,0.0
337104,0,0
337105,0,0
707038,9.72,0.693
641249,192.101,3.757
635400,3.553,0.729
791214,0,0
623187,0,0
558028,59.5,0.224
623185,0.016,0.016
623180,1.105,0.181
732128,0.02,0.02
623188,0.019,0.016
325218,0,0
693228,0.0,0.0
641309,1.654,0.224
223166,0,0
602797,29.06,0.189
563133,0.0,0.0
772615,6.791,0.661
754280,24.461,1.067
754828,1.342,0.313
678268,4.32,0.67
745502,0.078,0.049
574397,2.92,0.114
773962,0.099,0.064
478527,0,0
773964,1.388,0.337
781645,0.167,0.077
426162,0,0
610709,68.597,2.827
714339,0.368,0.173
595912,0,0
584916,0,0
476580,0,0
669431,0.022,0.005
669032,5.301,0.184
679787,8.042,0.689
654033,1.327,0.15
654036,2.718,0.486
804144,0.278,0.02
758851,0.019,0.002
782041,0.0,0.0
758852,0.243,0.133
597849,1.851,0.057
587064,0.0,0.0
437142,0,0
583496,4.476,0.118
546483,0.0,0.0
609049,0.0,0.0
531643,0,0
694624,3.81,0.521
609044,0.493,0.114
506713,0,0
609041,0.007,0.007
808324,0.199,0.105
724717,0.013,0.007
683712,0.133,0.046
634913,0.07,0.024
735310,10.268,0.274
306787,0,0
512678,0,0
456954,0,0
727624,27.865,1.044
562462,0.0,0.0
793848,0,0
601543,0.0,0.0
620984,0.087,0.045
768382,4.612,0.32
768383,57.297,1.693
761133,0.0,0.0
600497,0.121,0.018
600490,3.581,0.077
628603,0.351,0.113
752286,0.897,0.294
720480,0.0,0.0
600498,0,0
723291,0.028,0.017
751959,0.094,0.005
547686,0,0
549226,0,0
612622,0.113,0.025
823041,0.219,0.085
663494,0.002,0.002
434145,0,0
530518,0,0
467910,0,0
713209,0.355,0.116
243174,0,0
644685,57.766,2.141
825269,0.001,0.001
777693,0.11,0.026
607268,13.488,0.906
394980,0,0
647320,3.925,0.849
789735,0.003,0.003
611023,0.162,0.108
811291,0.317,0.113
620181,0.011,0.011
782283,2.399,0.409
388058,0,0
782284,0.279,0.003
170674,0,0
503679,0,0
780694,0.002,0.002
738279,0.0,0.0
750015,0.08,0.001
527377,0,0
527801,0,0
335024,0,0
541743,0.0,0.0
576257,0,0
576709,0.0,0.0
738653,0.427,0.166
759157,1.589,0.215
535930,0,0
605290,0.107,0.079
476000,0,0
358173,0,0
508255,0,0
428263,0,0
786153,5.692,0.641
617705,0.719,0.155
593374,0.0,0.0
723457,0.727,0.249
723455,9.641,0.996
723454,1.457,0.429
723458,3.312,0.633
320621,0,0
477437,0,0
812683,0.149,0.019
558619,0.0,0.0
558618,0.0,0.0
763895,170.814,2.174
567211,0.993,0.064
741218,0.029,0.018
486271,0,0
573369,0,0
622359,0,0
553938,0,0
806206,1.647,0.356
457580,0,0
554580,0.11,0.061
613376,0.0,0.0
773756,0.655,0.175
244454,0,0
767882,4.116,0.287
589093,0.017,0.004
473435,0,0
569849,0.201,0.045
488848,0,0
775752,18.729,0.479
700412,1.882,0.411
572708,0.196,0.024
649079,2.818,0.18
589546,1.59,0.197
510797,0,0
709847,34.059,1.028
480158,0,0
618832,6.421,0.7
799242,0.0,0.0
499455,0,0
667443,1.53,0.232
798190,0.024,0.02
705287,0.01,0.009
769554,6.002,0.613
547168,0.0,0.0
739640,0.013,0.006
459433,0,0
805406,0.019,0.003
480330,0,0
490410,0,0
718541,0.011,0.008
682637,0.002,0.002
495177,0,0
523494,0,0
568460,0.0,0.0
559980,0.491,0.009
621446,0,0
569510,1.105,0.072
691367,0.011,0.006
800347,2.96,0.435
691364,1.139,0.321
531587,0,0
531582,0,0
781078,0.0,0.0
255605,0,0
596874,0.008,0.008
546745,8.354,0.208
785009,0.003,0.002
524948,0,0
678981,16.775,1.508
585309,0.005,0.005
524944,0,0
548634,1.304,0.071
694874,7.375,0.347
658757,0.423,0.028
487317,0,0
637870,0,0
607075,0.034,0.017
725279,2.71,0.308
615020,0.524,0.236
692126,0,0
472450,0,0
770125,0.257,0.152
730274,7.655,0.554
770122,0.828,0.231
526769,0,0
529233,0,0
529232,0,0
788639,0.075,0.044
530989,0,0
353555,0,0
526767,0,0
589733,23.136,0.243
736305,0.678,0.096
507566,0,0
720734,0.001,0.001
603175,0.0,0.0
825600,0.726,0.111
577397,1.995,0.064
577396,0.0,0.0
735572,0.796,0.141
573558,0.0,0.0
730058,0.267,0.144
533061,0,0
593611,0.142,0.036
431724,0,0
372237,0,0
822036,0.0,0.0
542263,0.0,0.0
314974,0,0
425499,0,0
616426,0.009,0.009
577645,0.005,0.005
722269,1.589,0.159
652065,0.019,0.017
612554,0.0,0.0
598551,0.08,0.011
612551,0.016,0.006
612550,0.009,0.009
612553,0.009,0.006
632618,4.854,0.109
819903,0.007,0.007
379482,0,0
547987,2.278,0.352
785940,1.66,0.279
612086,2.796,0.358
612084,4.16,0.535
598437,0,0
695524,0.866,0.136
641269,0.491,0.032
612089,1.887,0.324
612088,62.739,0.94
757864,0,0
523703,0,0
737437,0.022,0.02
602225,0.172,0.022
602223,0.233,0.022
749186,0.001,0.001
629912,7.657,0.089
98736,0,0
629918,0.005,0.005
635464,0.0,0.0
763398,0.871,0.198
539237,0.0,0.0
802995,0.027,0.019
763395,41.533,0.561
763392,0.12,0.035
763393,15.475,0.443
722679,0.064,0.022
795076,0,0
597287,227.247,0.236
500487,0,0
784093,11.087,0.833
535056,0,0
610490,2.183,0.131
563115,0,0
670181,2.242,0.495
669633,0.563,0.163
426146,0,0
367755,0,0
668851,2.064,0.331
668850,0.005,0.005
772097,15.522,0.705
636281,0,0
619840,0.563,0.071
654054,6.6,1.16
780392,1.338,0.301
646587,0.064,0.037
658589,25.067,1.069
465686,0,0
658584,0.002,0.002
275654,0,0
604262,0.0,0.0
714232,0.001,0.001
634936,0.007,0.007
578261,0.959,0.062
513305,0,0
688870,58.873,2.109
675246,0.569,0.254
723108,0.097,0.059
719887,0.028,0.024
723105,0.079,0.056
659985,64.673,1.276
773416,0.425,0.157
674032,5.07,0.907
470758,0,0
773419,0.781,0.264
472668,0,0
757392,0.034,0.005
770805,2.914,0.479
735012,0.004,0.004
343280,0,0
569183,0.0,0.0
384937,0,0
758872,0.04,0.018
712994,0.068,0.042
790258,4.014,0.498
693087,0.051,0.031
673987,0.005,0.002
673984,0.382,0.11
280232,0,0
707614,1.416,0.396
707613,2.622,0.483
522286,0,0
707618,0.031,0.017
608777,1.197,0.157
675634,2.804,0.446
608773,0.026,0.01
430800,0,0
819337,1.479,0.308
614250,3.725,0.165
819338,1.732,0.343
540187,0.0,0.0
540182,0.0,0.0
540183,0.0,0.0
692600,419.137,3.61
561467,0.0,0.0
712572,0.239,0.065
607248,0.321,0.05
514114,0,0
529397,0,0
705757,0.703,0.171
778492,0.012,0.011
627420,0.0,0.0
630137,0.013,0.013
725641,2.11,0.182
819484,0.019,0.012
725649,0.819,0.247
725836,31.095,0.692
667293,0.024,0.015
630427,1.765,0.51
795892,0.003,0.003
398088,0,0
561457,0,0
535873,0,0
398253,0,0
713488,4.196,0.633
334276,0,0
713485,0.008,0.004
713482,0.419,0.214
531029,0,0
84832,0,0
654877,0.029,0.014
690979,0.002,0.002
606116,3.697,0.381
367089,0,0
606118,9.677,0.534
697654,21.788,1.435
535916,0,0
535914,0,0
204931,0,0
726206,2.936,0.214
716210,101.467,0.817
634256,0.029,0.024
712680,0.221,0.099
483484,0,0
642763,0.059,0.016
483482,0,0
483480,0,0
497875,0,0
711086,0.375,0.176
610552,12.76,0.679
610551,0.558,0.003
635079,0,0
209575,0,0
586498,0,0
683252,0.954,0.245
623355,0.0,0.0
518303,0,0
581946,0.0,0.0
519878,0,0
636776,1.926,0.04
303794,0,0
670511,1.058,0.196
400780,0,0
420697,0,0
741090,0.112,0.057
301097,0,0
660272,5.313,0.689
499610,0,0
533548,0,0
536792,0,0
536795,0,0
250900,0,0
619455,0.023,0.011
678547,0.044,0.025
534791,0,0
501616,0,0
429645,0,0
429644,0,0
611602,10.38,0.769
691738,0.006,0.005
660111,0,0
429642,0,0
434916,0,0
715657,0.848,0.295
622330,0.429,0.008
456705,0,0
609239,37.306,1.322
514300,0,0
609235,0.0,0.0
609237,97.225,1.717
609233,0.0,0.0
459411,0,0
517309,0,0
347853,0,0
682610,0,0
557070,1.106,0.128
682616,0.098,0.058
682615,0,0
718991,96.824,2.729
655383,0.053,0.026
636674,0.002,0.002
768486,1.972,0.254
795248,1.544,0.331
641110,0.202,0.057
583777,0.0,0.0
532838,0,0
748856,0.317,0.149
750783,0.325,0.129
564114,0.0,0.0
767282,0.139,0.05
609497,12.818,0.238
717663,0.051,0.036
596810,0.043,0.019
596816,0.818,0.089
757203,0.055,0.028
600775,0,0
594608,36.227,0.092
360599,0,0
700603,0.055,0.038
548349,0.036,0.036
327897,0,0
526586,0,0
817323,0.491,0.177
749648,0.85,0.048
701121,0,0
694818,0.002,0.002
538795,0.0,0.0
650566,0.034,0.025
760039,1.717,0.342
595130,0.103,0.024
788436,0.094,0.041
600514,1.485,0.081
771764,12.098,0.924
759211,0.001,0.001
692145,2.379,0.166
811648,0.316,0.119
692149,1.515,0.428
713562,0.015,0.006
580151,0.0,0.0
620226,0,0
580156,0.0,0.0
403145,0,0
394558,0,0
524961,0,0
530965,0,0
530964,0,0
530966,0,0
530961,0,0
530963,0,0
530962,0,0
577400,8.84,0.112
507581,0,0
774681,1.525,0.367
720754,13.674,0.989
589329,0.0,0.0
672361,0.002,0.002
795234,0.002,0.002
700990,0.007,0.006
675861,0.064,0.045
768431,1.539,0.208
795683,16.522,1.071
110404,0,0
704694,0.0,0.0
616400,0.0,0.0
704698,0.0,0.0
509354,0,0
542286,0.0,0.0
598578,0.0,0.0
594440,0,0
544610,0.0,0.0
544617,0.0,0.0
699867,0.003,0.003
500939,0,0
812319,11.375,0.792
643379,2.706,0.38
500936,0,0
552097,0,0
550034,9.726,0.242
515829,0,0
817946,8.178,0.715
649264,1.113,0.323
606161,12.554,0.571
707078,5.573,0.83
818517,0.106,0.036
707077,5.78,0.244
761943,0.0,0.0
664560,27.928,0.493
635442,0,0
737452,0.022,0.02
532798,0,0
575800,0.0,0.0
514032,0,0
733563,0.024,0.005
624145,0,0
624140,2.381,0.314
741179,22.644,0.858
579118,7.648,0.061
545186,0.0,0.0
150464,0,0
348887,0,0
772306,10.012,0.817
133219,0,0
614776,0.65,0.198
673543,12.472,1.069
678221,2.376,0.321
586004,5.113,0.144
754576,0.958,0.188
505188,0,0
633802,0.494,0.237
759858,0.659,0.092
821733,0.0,0.0
820067,0.0,0.0
618118,0.032,0.023
676687,0.482,0.124
149012,0,0
654073,6.507,0.903
633726,29.424,0.951
404209,0,0
481436,0,0
768036,0.03,0.012
513329,0,0
322700,0,0
675260,0.847,0.026
484375,0,0
575118,5.843,0.107
675268,0.045,0.035
106046,0,0
683753,2.186,0.579
683756,0,0
522931,0,0
564344,0,0
536815,0,0
536812,0,0
536811,0,0
536810,0,0
744836,6.255,0.613
683653,0.021,0.016
752240,0.231,0.15
670842,0.162,0.022
544058,0.0,0.0
638897,2.731,0.273
547647,0.115,0.038
611473,1.813,0.248
812895,2.816,0.412
432467,0,0
600186,23.17,0.288
600180,0.1,0.022
664826,645.212,4.962
665420,11.731,1.075
528645,0,0
528644,0,0
583230,0.005,0.005
803458,0.04,0.029
652828,0.006,0.006
648084,0.095,0.013
648739,0.039,0.022
675659,39.417,1.649
647053,3.892,0.292
698811,8.839,0.187
495635,0,0
766887,0.206,0.085
710060,0.754,0.153
552305,5.479,0.11
691443,0.638,0.215
698422,3.17,0.623
601587,108.931,0.072
601584,14.036,0.054
502275,0,0
385861,0,0
729955,0.047,0.033
640703,0,0
734744,0.031,0.015
638425,13.379,1.119
614582,3.213,0.363
614583,6.802,0.512
574182,2.46,0.052
673301,0.143,0.021
595097,0.0,0.0
746254,0.24,0.066
749975,0.115,0.031
778162,79.321,1.256
680586,0.654,0.178
822600,44.561,1.055
624317,662.345,3.42
535898,0,0
402175,0,0
624319,140.091,2.382
535890,0,0
664777,3.662,0.56
580526,0.015,0.01
481988,0,0
735802,1.478,0.41
590574,0.004,0.004
496678,0,0
308086,0,0
593007,0.0,0.0
593000,18.886,0.086
716232,0.592,0.277
310426,0,0
663916,0.949,0.327
606173,0.071,0.065
646017,0.015,0.013
735437,0.0,0.0
770424,0.048,0.035
812787,101.104,0.339
777433,0.953,0.258
783196,0.257,0.011
503638,0,0
767826,13.274,1.119
683233,28.573,0.53
645284,0.091,0.029
527261,0,0
645289,2.062,0.156
497894,0,0
714581,1.367,0.408
632006,0.576,0.201
632000,0.032,0.017
723949,0.0,0.0
547889,0.943,0.057
555228,0,0
779958,0.253,0.128
431082,0,0
520113,0,0
670542,3.955,0.495
740962,3.654,0.412
320489,0,0
579876,0.01,0.01
490041,0,0
612329,1.292,0.241
494208,0,0
81905,0,0
592067,6.521,0.107
454388,0,0
618877,6.412,0.692
658975,0,0
598606,0,0
693363,1.41,0.412
801563,0.002,0.002
553972,0,0
806247,21.461,0.857
801565,0.0,0.0
543901,0.0,0.0
713413,0.015,0.011
698480,0,0
504108,0,0
763585,1.263,0.013
613744,0.052,0.022
772441,0.0,0.0
762199,3.483,0.53
806318,0.678,0.192
762197,1.533,0.419
745286,13.235,0.247
800389,0.247,0.078
758931,0.173,0.034
626361,0.0,0.0
621405,50.933,1.142
687856,0,0
706448,0.057,0.027
701327,0.081,0.047
706446,5.881,0.276
706441,0.325,0.013
706442,0,0
760583,0.011,0.007
801382,0.405,0.164
774094,11.86,0.035
576933,2.328,0.204
634879,0.019,0.015
589431,0,0
698159,0.236,0.113
495794,0,0
545244,2.175,0.025
814838,0.026,0.005
759680,19.395,0.121
715978,0.027,0.024
694344,36.346,1.349
793160,0.0,0.0
541956,0,0
658796,1.54,0.17
645705,0,0
760058,0.037,0.029
760051,3.006,0.468
760056,0.324,0.085
788419,0.005,0.002
756796,0.615,0.256
756797,1.462,0.43
384871,0,0
724413,31.047,0.755
756798,0.29,0.143
756799,2.549,0.464
724414,0.009,0.008
525581,0,0
555791,0,0
790925,0.003,0.003
790926,0.004,0.004
790928,0.004,0.004
548253,1.709,0.018
584169,0.023,0.009
747622,0.824,0.14
787887,1.056,0.221
787885,0.17,0.1
530943,0,0
721710,0.169,0.074
530940,0,0
547077,0.02,0.02
751078,1.755,0.422
531746,0,0
637742,0,0
660538,0.002,0.002
684748,74.775,1.139
746939,7.194,0.939
533022,0,0
707421,0.038,0.027
702142,0.683,0.251
619050,6.138,0.828
589877,0.238,0.017
688637,29.221,1.078
792698,0.589,0.232
705496,3.432,0.374
594605,0.386,0.04
593928,0.0,0.0
647269,6.351,1.081
686893,1.774,0.62
703890,0.025,0.016
595369,0.771,0.04
691271,5.371,0.583
606346,34.888,1.024
691278,0.0,0.0
616466,19.866,0.896
420429,0,0
110395,0,0
762750,0.493,0.199
612515,2.006,0.191
544679,0.216,0.054
369547,0,0
533796,0,0
712726,0.421,0.146
614773,0.188,0.088
614772,2.195,0.31
614771,0.024,0.018
425710,0,0
635606,0.005,0.005
326086,0,0
614779,1.116,0.277
764342,2.751,0.493
566062,7.507,1.321
595365,0.19,0.02
425635,0,0
640900,0.0,0.0
807925,0.062,0.049
802152,5.277,0.386
807923,1.544,0.202
311269,0,0
576332,0.0,0.0
532777,0,0
523745,0,0
593403,0,0
440195,0,0
618683,3673.462,8.497
618682,11.223,0.809
618681,369.737,3.72
